gene_symbol	uniprot_acc	hgnc_id	model	prompt_variant	replicate	predicted_verdict	predicted_reason	is_match	ground_truth_verdict	ground_truth_reason
IL6	P05231	HGNC:6018	claude-haiku-4-5	naive	3	contextual	dual_localization	0	no	secreted_only
ITPR1	Q14643	HGNC:6180	claude-haiku-4-5	naive	1	no	endomembrane_resident	1	no	endomembrane_resident
ITPR1	Q14643	HGNC:6180	claude-haiku-4-5	naive	2	no	endomembrane_resident	1	no	endomembrane_resident
ITPR1	Q14643	HGNC:6180	claude-haiku-4-5	naive	3	no	endomembrane_resident	1	no	endomembrane_resident
ITPR3	Q14573	HGNC:6182	claude-haiku-4-5	naive	1	no	endomembrane_resident	1	no	endomembrane_resident
ITPR3	Q14573	HGNC:6182	claude-haiku-4-5	naive	2	no	endomembrane_resident	1	no	endomembrane_resident
ITPR3	Q14573	HGNC:6182	claude-haiku-4-5	naive	3	no	endomembrane_resident	1	no	endomembrane_resident
IZUMO1	Q8IYV9	HGNC:28539	claude-haiku-4-5	naive	1	contextual	tissue_restricted_surface	1	contextual	tissue_restricted_surface
IZUMO1	Q8IYV9	HGNC:28539	claude-haiku-4-5	naive	2	contextual	tissue_restricted_surface	1	contextual	tissue_restricted_surface
IZUMO1	Q8IYV9	HGNC:28539	claude-haiku-4-5	naive	3	contextual	tissue_restricted_surface	1	contextual	tissue_restricted_surface
IZUMO4	Q1ZYL8	HGNC:26950	claude-haiku-4-5	naive	1	contextual	tissue_restricted_surface	0	no	endomembrane_resident
IZUMO4	Q1ZYL8	HGNC:26950	claude-haiku-4-5	naive	2	contextual	tissue_restricted_surface	0	no	endomembrane_resident
IZUMO4	Q1ZYL8	HGNC:26950	claude-haiku-4-5	naive	3	contextual	tissue_restricted_surface	0	no	endomembrane_resident
JAK1	P23458	HGNC:6190	claude-haiku-4-5	naive	1	no	cytoplasmic	1	no	cytoplasmic
JAK1	P23458	HGNC:6190	claude-haiku-4-5	naive	2	no	cytoplasmic	1	no	cytoplasmic
JAK1	P23458	HGNC:6190	claude-haiku-4-5	naive	3	no	cytoplasmic	1	no	cytoplasmic
JAK2	O60674	HGNC:6192	claude-haiku-4-5	naive	1	contextual	cell_state_induced	0	no	cytoplasmic
JAK2	O60674	HGNC:6192	claude-haiku-4-5	naive	2	contextual	other	0	no	cytoplasmic
JAK2	O60674	HGNC:6192	claude-haiku-4-5	naive	3	no	cytoplasmic	1	no	cytoplasmic
JAK3	P52333	HGNC:6193	claude-haiku-4-5	naive	1	no	cytoplasmic	1	no	cytoplasmic
JAK3	P52333	HGNC:6193	claude-haiku-4-5	naive	2	no	cytoplasmic	1	no	cytoplasmic
JAK3	P52333	HGNC:6193	claude-haiku-4-5	naive	3	no	cytoplasmic	1	no	cytoplasmic
KLK2	P20151	HGNC:6363	claude-haiku-4-5	naive	1	contextual	tissue_restricted_surface	1	contextual	tissue_restricted_surface
KLK2	P20151	HGNC:6363	claude-haiku-4-5	naive	2	contextual	dual_localization	1	contextual	tissue_restricted_surface
KLK2	P20151	HGNC:6363	claude-haiku-4-5	naive	3	no	secreted_only	0	contextual	tissue_restricted_surface
KRAS	P01116	HGNC:6407	claude-haiku-4-5	naive	1	contextual	dual_localization	0	no	inner_leaflet_anchored
KRAS	P01116	HGNC:6407	claude-haiku-4-5	naive	2	contextual	cell_state_induced	0	no	inner_leaflet_anchored
KRAS	P01116	HGNC:6407	claude-haiku-4-5	naive	3	contextual	cell_state_induced	0	no	inner_leaflet_anchored
LAMP1	P11279	HGNC:6499	claude-haiku-4-5	naive	1	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP1	P11279	HGNC:6499	claude-haiku-4-5	naive	2	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP1	P11279	HGNC:6499	claude-haiku-4-5	naive	3	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP2	P13473	HGNC:6501	claude-haiku-4-5	naive	1	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP2	P13473	HGNC:6501	claude-haiku-4-5	naive	2	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP2	P13473	HGNC:6501	claude-haiku-4-5	naive	3	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP3	Q9UQV4	HGNC:14582	claude-haiku-4-5	naive	1	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP3	Q9UQV4	HGNC:14582	claude-haiku-4-5	naive	2	contextual	cell_state_induced	1	contextual	lysosomal_exocytosis
LAMP3	Q9UQV4	HGNC:14582	claude-haiku-4-5	naive	3	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LGR5	O75473	HGNC:4504	claude-haiku-4-5	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
LGR5	O75473	HGNC:4504	claude-haiku-4-5	naive	2	contextual	tissue_restricted_surface	1	yes	multipass_with_exposed_loops
LGR5	O75473	HGNC:4504	claude-haiku-4-5	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
LRRC32	Q14392	HGNC:4161	claude-haiku-4-5	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
LRRC32	Q14392	HGNC:4161	claude-haiku-4-5	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
LRRC32	Q14392	HGNC:4161	claude-haiku-4-5	naive	3	contextual	cell_state_induced	1	yes	classical_surface_receptor
LRRK2	Q5S007	HGNC:18618	claude-haiku-4-5	naive	1	no	cytoplasmic	1	no	cytoplasmic
LRRK2	Q5S007	HGNC:18618	claude-haiku-4-5	naive	2	no	cytoplasmic	1	no	cytoplasmic
LRRK2	Q5S007	HGNC:18618	claude-haiku-4-5	naive	3	no	cytoplasmic	1	no	cytoplasmic
LY6K	Q17RY6	HGNC:24225	claude-haiku-4-5	naive	1	yes	gpi_anchored	1	contextual	tissue_restricted_surface
LY6K	Q17RY6	HGNC:24225	claude-haiku-4-5	naive	2	yes	gpi_anchored	1	contextual	tissue_restricted_surface
LY6K	Q17RY6	HGNC:24225	claude-haiku-4-5	naive	3	yes	gpi_anchored	1	contextual	tissue_restricted_surface
LYN	P07948	HGNC:6735	claude-haiku-4-5	naive	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
LYN	P07948	HGNC:6735	claude-haiku-4-5	naive	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
LYN	P07948	HGNC:6735	claude-haiku-4-5	naive	3	contextual	cell_state_induced	0	no	inner_leaflet_anchored
LYPD1	Q8N2G4	HGNC:28431	claude-haiku-4-5	naive	1	yes	gpi_anchored	1	yes	gpi_anchored
LYPD1	Q8N2G4	HGNC:28431	claude-haiku-4-5	naive	2	yes	gpi_anchored	1	yes	gpi_anchored
LYPD1	Q8N2G4	HGNC:28431	claude-haiku-4-5	naive	3	yes	gpi_anchored	1	yes	gpi_anchored
LYPD3	O95274	HGNC:24880	claude-haiku-4-5	naive	1	yes	gpi_anchored	1	yes	gpi_anchored
LYPD3	O95274	HGNC:24880	claude-haiku-4-5	naive	2	yes	gpi_anchored	1	yes	gpi_anchored
LYPD3	O95274	HGNC:24880	claude-haiku-4-5	naive	3	yes	gpi_anchored	1	yes	gpi_anchored
MAP2K1	Q02750	HGNC:6840	claude-haiku-4-5	naive	1	no	cytoplasmic	1	no	cytoplasmic
MAP2K1	Q02750	HGNC:6840	claude-haiku-4-5	naive	2	no	cytoplasmic	1	no	cytoplasmic
MAP2K1	Q02750	HGNC:6840	claude-haiku-4-5	naive	3	no	cytoplasmic	1	no	cytoplasmic
MAP2K2	P36507	HGNC:6842	claude-haiku-4-5	naive	1	no	cytoplasmic	1	no	cytoplasmic
MAP2K2	P36507	HGNC:6842	claude-haiku-4-5	naive	2	no	cytoplasmic	1	no	cytoplasmic
MAP2K2	P36507	HGNC:6842	claude-haiku-4-5	naive	3	no	cytoplasmic	1	no	cytoplasmic
MC1R	Q01726	HGNC:6929	claude-haiku-4-5	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
MC1R	Q01726	HGNC:6929	claude-haiku-4-5	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
MC1R	Q01726	HGNC:6929	claude-haiku-4-5	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
MSLN	Q13421	HGNC:7371	claude-haiku-4-5	naive	1	yes	classical_surface_receptor	1	yes	gpi_anchored
MSLN	Q13421	HGNC:7371	claude-haiku-4-5	naive	2	yes	gpi_anchored	1	yes	gpi_anchored
MSLN	Q13421	HGNC:7371	claude-haiku-4-5	naive	3	yes	classical_surface_receptor	1	yes	gpi_anchored
MUC1	P15941	HGNC:7508	claude-haiku-4-5	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
MUC1	P15941	HGNC:7508	claude-haiku-4-5	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
MUC1	P15941	HGNC:7508	claude-haiku-4-5	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
MUC16	Q8WXI7	HGNC:15582	claude-haiku-4-5	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
MUC16	Q8WXI7	HGNC:15582	claude-haiku-4-5	naive	2	contextual	dual_localization	1	yes	classical_surface_receptor
MUC16	Q8WXI7	HGNC:15582	claude-haiku-4-5	naive	3	contextual	cell_state_induced	1	yes	classical_surface_receptor
NECTIN4	Q96NY8	HGNC:19688	claude-haiku-4-5	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
NECTIN4	Q96NY8	HGNC:19688	claude-haiku-4-5	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
NECTIN4	Q96NY8	HGNC:19688	claude-haiku-4-5	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
NPY5R	Q15761	HGNC:7958	claude-haiku-4-5	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
NPY5R	Q15761	HGNC:7958	claude-haiku-4-5	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
NPY5R	Q15761	HGNC:7958	claude-haiku-4-5	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
NRAS	P01111	HGNC:7989	claude-haiku-4-5	naive	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
NRAS	P01111	HGNC:7989	claude-haiku-4-5	naive	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
NRAS	P01111	HGNC:7989	claude-haiku-4-5	naive	3	contextual	cell_state_induced	0	no	inner_leaflet_anchored
NRROS	Q86YC3	HGNC:24613	claude-haiku-4-5	naive	1	no	nuclear	0	yes	classical_surface_receptor
NRROS	Q86YC3	HGNC:24613	claude-haiku-4-5	naive	2	no	nuclear	0	yes	classical_surface_receptor
NRROS	Q86YC3	HGNC:24613	claude-haiku-4-5	naive	3	no	nuclear	0	yes	classical_surface_receptor
NUP210	Q8TEM1	HGNC:30052	claude-haiku-4-5	naive	1	no	nuclear_envelope	1	no	nuclear_envelope
NUP210	Q8TEM1	HGNC:30052	claude-haiku-4-5	naive	2	no	nuclear_envelope	1	no	nuclear_envelope
NUP210	Q8TEM1	HGNC:30052	claude-haiku-4-5	naive	3	no	nuclear_envelope	1	no	nuclear_envelope
OR1A1	Q9P1Q5	HGNC:8179	claude-haiku-4-5	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
OR1A1	Q9P1Q5	HGNC:8179	claude-haiku-4-5	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
OR1A1	Q9P1Q5	HGNC:8179	claude-haiku-4-5	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
PMEL	P40967	HGNC:10880	claude-haiku-4-5	naive	1	no	endomembrane_resident	0	contextual	dual_localization
PMEL	P40967	HGNC:10880	claude-haiku-4-5	naive	2	no	endomembrane_resident	0	contextual	dual_localization
PMEL	P40967	HGNC:10880	claude-haiku-4-5	naive	3	contextual	cell_state_induced	1	contextual	dual_localization
PRAME	P78395	HGNC:9336	claude-haiku-4-5	naive	1	no	pmhc_only_intracellular	1	no	pmhc_only_intracellular
PRAME	P78395	HGNC:9336	claude-haiku-4-5	naive	2	no	pmhc_only_intracellular	1	no	pmhc_only_intracellular
PRAME	P78395	HGNC:9336	claude-haiku-4-5	naive	3	no	pmhc_only_intracellular	1	no	pmhc_only_intracellular
PRNP	P04156	HGNC:9449	claude-haiku-4-5	naive	1	contextual	dual_localization	1	yes	gpi_anchored
PRNP	P04156	HGNC:9449	claude-haiku-4-5	naive	2	yes	gpi_anchored	1	yes	gpi_anchored
PRNP	P04156	HGNC:9449	claude-haiku-4-5	naive	3	contextual	dual_localization	1	yes	gpi_anchored
PSCA	O43653	HGNC:9500	claude-haiku-4-5	naive	1	yes	gpi_anchored	1	yes	gpi_anchored
PSCA	O43653	HGNC:9500	claude-haiku-4-5	naive	2	yes	gpi_anchored	1	yes	gpi_anchored
PSCA	O43653	HGNC:9500	claude-haiku-4-5	naive	3	yes	gpi_anchored	1	yes	gpi_anchored
PTK7	Q13308	HGNC:9618	claude-haiku-4-5	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
PTK7	Q13308	HGNC:9618	claude-haiku-4-5	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
PTK7	Q13308	HGNC:9618	claude-haiku-4-5	naive	3	contextual	cell_state_induced	1	yes	classical_surface_receptor
RAC1	P63000	HGNC:9801	claude-haiku-4-5	naive	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
RAC1	P63000	HGNC:9801	claude-haiku-4-5	naive	2	contextual	cell_state_induced	0	no	inner_leaflet_anchored
RAC1	P63000	HGNC:9801	claude-haiku-4-5	naive	3	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
RHOA	P61586	HGNC:667	claude-haiku-4-5	naive	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
RHOA	P61586	HGNC:667	claude-haiku-4-5	naive	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
RHOA	P61586	HGNC:667	claude-haiku-4-5	naive	3	no	cytoplasmic	1	no	inner_leaflet_anchored
ROR1	Q01973	HGNC:10256	claude-haiku-4-5	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
ROR1	Q01973	HGNC:10256	claude-haiku-4-5	naive	2	contextual	cell_state_induced	1	yes	classical_surface_receptor
ROR1	Q01973	HGNC:10256	claude-haiku-4-5	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
ROR2	Q01974	HGNC:10257	claude-haiku-4-5	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
ROR2	Q01974	HGNC:10257	claude-haiku-4-5	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
ROR2	Q01974	HGNC:10257	claude-haiku-4-5	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
ROS1	P08922	HGNC:10261	claude-haiku-4-5	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
ROS1	P08922	HGNC:10261	claude-haiku-4-5	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
ROS1	P08922	HGNC:10261	claude-haiku-4-5	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
RPN1	P04843	HGNC:10381	claude-haiku-4-5	naive	1	no	endomembrane_resident	1	no	endomembrane_resident
RPN1	P04843	HGNC:10381	claude-haiku-4-5	naive	2	no	endomembrane_resident	1	no	endomembrane_resident
RPN1	P04843	HGNC:10381	claude-haiku-4-5	naive	3	no	endomembrane_resident	1	no	endomembrane_resident
RPN2	P04844	HGNC:10382	claude-haiku-4-5	naive	1	no	endomembrane_resident	1	no	endomembrane_resident
RPN2	P04844	HGNC:10382	claude-haiku-4-5	naive	2	no	endomembrane_resident	1	no	endomembrane_resident
RPN2	P04844	HGNC:10382	claude-haiku-4-5	naive	3	no	endomembrane_resident	1	no	endomembrane_resident
SCAP	Q12770	HGNC:30634	claude-haiku-4-5	naive	1	no	endomembrane_resident	1	no	endomembrane_resident
SCAP	Q12770	HGNC:30634	claude-haiku-4-5	naive	2	no	endomembrane_resident	1	no	endomembrane_resident
SCAP	Q12770	HGNC:30634	claude-haiku-4-5	naive	3	no	endomembrane_resident	1	no	endomembrane_resident
SCARB2	Q14108	HGNC:1665	claude-haiku-4-5	naive	1	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
SCARB2	Q14108	HGNC:1665	claude-haiku-4-5	naive	2	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
SCARB2	Q14108	HGNC:1665	claude-haiku-4-5	naive	3	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
SEC61G	P60059	HGNC:18277	claude-haiku-4-5	naive	1	no	endomembrane_resident	1	no	endomembrane_resident
SEC61G	P60059	HGNC:18277	claude-haiku-4-5	naive	2	no	endomembrane_resident	1	no	endomembrane_resident
SEC61G	P60059	HGNC:18277	claude-haiku-4-5	naive	3	no	endomembrane_resident	1	no	endomembrane_resident
SEZ6	Q53EL9	HGNC:15955	claude-haiku-4-5	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
SEZ6	Q53EL9	HGNC:15955	claude-haiku-4-5	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
SEZ6	Q53EL9	HGNC:15955	claude-haiku-4-5	naive	3	contextual	cell_state_induced	1	yes	classical_surface_receptor
SLC34A2	O95436	HGNC:11020	claude-haiku-4-5	naive	1	contextual	cell_state_induced	1	yes	multipass_with_exposed_loops
SLC34A2	O95436	HGNC:11020	claude-haiku-4-5	naive	2	contextual	dual_localization	1	yes	multipass_with_exposed_loops
SLC34A2	O95436	HGNC:11020	claude-haiku-4-5	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
SRC	P12931	HGNC:11283	claude-haiku-4-5	naive	1	no	inner_leaflet_anchored	0	contextual	cell_state_induced
SRC	P12931	HGNC:11283	claude-haiku-4-5	naive	2	no	inner_leaflet_anchored	0	contextual	cell_state_induced
SRC	P12931	HGNC:11283	claude-haiku-4-5	naive	3	no	inner_leaflet_anchored	0	contextual	cell_state_induced
SSTR2	P30874	HGNC:11331	claude-haiku-4-5	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
SSTR2	P30874	HGNC:11331	claude-haiku-4-5	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
SSTR2	P30874	HGNC:11331	claude-haiku-4-5	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
STEAP1	Q9UHE8	HGNC:11378	claude-haiku-4-5	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
STEAP1	Q9UHE8	HGNC:11378	claude-haiku-4-5	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
STEAP1	Q9UHE8	HGNC:11378	claude-haiku-4-5	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
STEAP2	Q8NFT2	HGNC:17885	claude-haiku-4-5	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
STEAP2	Q8NFT2	HGNC:17885	claude-haiku-4-5	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
STEAP2	Q8NFT2	HGNC:17885	claude-haiku-4-5	naive	3	contextual	dual_localization	1	yes	multipass_with_exposed_loops
STIM1	Q13586	HGNC:11386	claude-haiku-4-5	naive	1	no	endomembrane_resident	0	contextual	dual_localization
STIM1	Q13586	HGNC:11386	claude-haiku-4-5	naive	2	no	endomembrane_resident	0	contextual	dual_localization
STIM1	Q13586	HGNC:11386	claude-haiku-4-5	naive	3	no	endomembrane_resident	0	contextual	dual_localization
SUN1	O94901	HGNC:18587	claude-haiku-4-5	naive	1	no	nuclear_envelope	1	no	nuclear_envelope
SUN1	O94901	HGNC:18587	claude-haiku-4-5	naive	2	no	nuclear_envelope	1	no	nuclear_envelope
SUN1	O94901	HGNC:18587	claude-haiku-4-5	naive	3	no	nuclear_envelope	1	no	nuclear_envelope
SUN2	Q9UH99	HGNC:14210	claude-haiku-4-5	naive	1	no	nuclear_envelope	1	no	nuclear_envelope
SUN2	Q9UH99	HGNC:14210	claude-haiku-4-5	naive	2	no	nuclear_envelope	1	no	nuclear_envelope
SUN2	Q9UH99	HGNC:14210	claude-haiku-4-5	naive	3	no	nuclear_envelope	1	no	nuclear_envelope
SYK	P43405	HGNC:11491	claude-haiku-4-5	naive	1	contextual	other	0	no	cytoplasmic
SYK	P43405	HGNC:11491	claude-haiku-4-5	naive	2	contextual	cell_state_induced	0	no	cytoplasmic
SYK	P43405	HGNC:11491	claude-haiku-4-5	naive	3	contextual	cell_state_induced	0	no	cytoplasmic
SYNE1	Q8NF91	HGNC:17089	claude-haiku-4-5	naive	1	no	nuclear_envelope	1	no	nuclear_envelope
SYNE1	Q8NF91	HGNC:17089	claude-haiku-4-5	naive	2	no	nuclear_envelope	1	no	nuclear_envelope
SYNE1	Q8NF91	HGNC:17089	claude-haiku-4-5	naive	3	no	nuclear_envelope	1	no	nuclear_envelope
SYNE2	Q8WXH0	HGNC:17084	claude-haiku-4-5	naive	1	no	nuclear_envelope	1	no	nuclear_envelope
SYNE2	Q8WXH0	HGNC:17084	claude-haiku-4-5	naive	2	no	nuclear_envelope	1	no	nuclear_envelope
SYNE2	Q8WXH0	HGNC:17084	claude-haiku-4-5	naive	3	no	nuclear_envelope	1	no	nuclear_envelope
TACSTD2	P09758	HGNC:11530	claude-haiku-4-5	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
TACSTD2	P09758	HGNC:11530	claude-haiku-4-5	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
TACSTD2	P09758	HGNC:11530	claude-haiku-4-5	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
TF	P02787	HGNC:11740	claude-haiku-4-5	naive	1	contextual	stable_surface_attachment	0	no	secreted_only
TF	P02787	HGNC:11740	claude-haiku-4-5	naive	2	contextual	stable_surface_attachment	0	no	secreted_only
TF	P02787	HGNC:11740	claude-haiku-4-5	naive	3	contextual	stable_surface_attachment	0	no	secreted_only
TFRC	P02786	HGNC:11763	claude-haiku-4-5	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
TFRC	P02786	HGNC:11763	claude-haiku-4-5	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
TFRC	P02786	HGNC:11763	claude-haiku-4-5	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
TGFB1	P01137	HGNC:11766	claude-haiku-4-5	naive	1	contextual	dual_localization	1	contextual	stable_surface_attachment
TGFB1	P01137	HGNC:11766	claude-haiku-4-5	naive	2	contextual	dual_localization	1	contextual	stable_surface_attachment
TGFB1	P01137	HGNC:11766	claude-haiku-4-5	naive	3	contextual	cell_state_induced	1	contextual	stable_surface_attachment
TGOLN2	O43493	HGNC:15450	claude-haiku-4-5	naive	1	no	endomembrane_resident	0	contextual	dual_localization
TGOLN2	O43493	HGNC:15450	claude-haiku-4-5	naive	2	no	endomembrane_resident	0	contextual	dual_localization
TGOLN2	O43493	HGNC:15450	claude-haiku-4-5	naive	3	no	endomembrane_resident	0	contextual	dual_localization
TM4SF1	P30408	HGNC:11853	claude-haiku-4-5	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
TM4SF1	P30408	HGNC:11853	claude-haiku-4-5	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
TM4SF1	P30408	HGNC:11853	claude-haiku-4-5	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
TMED10	P49755	HGNC:16998	claude-haiku-4-5	naive	1	no	endomembrane_resident	0	contextual	dual_localization
TMED10	P49755	HGNC:16998	claude-haiku-4-5	naive	2	no	endomembrane_resident	0	contextual	dual_localization
TMED10	P49755	HGNC:16998	claude-haiku-4-5	naive	3	no	endomembrane_resident	0	contextual	dual_localization
TMED9	Q9BVK6	HGNC:24878	claude-haiku-4-5	naive	1	no	endomembrane_resident	1	no	endomembrane_resident
TMED9	Q9BVK6	HGNC:24878	claude-haiku-4-5	naive	2	no	endomembrane_resident	1	no	endomembrane_resident
TMED9	Q9BVK6	HGNC:24878	claude-haiku-4-5	naive	3	no	endomembrane_resident	1	no	endomembrane_resident
TYK2	P29597	HGNC:12440	claude-haiku-4-5	naive	1	no	cytoplasmic	1	no	cytoplasmic
TYK2	P29597	HGNC:12440	claude-haiku-4-5	naive	2	no	cytoplasmic	1	no	cytoplasmic
TYK2	P29597	HGNC:12440	claude-haiku-4-5	naive	3	no	cytoplasmic	1	no	cytoplasmic
TYRP1	P17643	HGNC:12450	claude-haiku-4-5	naive	1	no	endomembrane_resident	0	contextual	dual_localization
TYRP1	P17643	HGNC:12450	claude-haiku-4-5	naive	2	contextual	lysosomal_exocytosis	1	contextual	dual_localization
TYRP1	P17643	HGNC:12450	claude-haiku-4-5	naive	3	contextual	cell_state_induced	1	contextual	dual_localization
VDAC1	P21796	HGNC:12669	claude-haiku-4-5	naive	1	no	mitochondrial_internal	0	contextual	dual_localization
VDAC1	P21796	HGNC:12669	claude-haiku-4-5	naive	2	no	mitochondrial_internal	0	contextual	dual_localization
VDAC1	P21796	HGNC:12669	claude-haiku-4-5	naive	3	no	mitochondrial_internal	0	contextual	dual_localization
