hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	identifier_status	binder_target_location	llm_known_ligand	cpdb_any_participant	cpdb_single_protein_participant	cpdb_assessed_protein_pair_gene	cpdb_complex_component	cpdb_proxy_enzyme	cpdb_same_protein_pair_external_site	cpdb_same_protein_pair_external_site_or_region	thera_named_binder	thera_same_therapeutic_any_site	thera_same_therapeutic_external_site	any_antibody_external_site	any_binder_external_site
HGNC:10976	SLC24A2	Q9UI40	ENSG00000155886	25769	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10977	SLC24A3	Q9HC58	ENSG00000185052	57419	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10978	SLC24A4	Q8NFF2	ENSG00000140090	123041	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10993	SLC26A1	Q9H2B4	ENSG00000145217	10861	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10994	SLC26A2	P50443	ENSG00000155850	1836	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10995	SLC27A1	Q6PCB7	ENSG00000130304	376497	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10997	SLC27A3	Q5K4L6	ENSG00000143554	11000	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10998	SLC27A4	Q6P1M0	ENSG00000167114	10999	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11000	SLC27A6	Q9Y2P4	ENSG00000113396	28965	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11001	SLC28A1	O00337	ENSG00000156222	9154	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11002	SLC28A2	O43868	ENSG00000137860	9153	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11003	SLC29A1	Q99808	ENSG00000112759	2030	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:11004	SLC29A2	Q14542	ENSG00000174669	3177	unique	membrane	yes	0	0	0	0	1	0	0	1	0	0	0	0
HGNC:11005	SLC2A1	P11166	ENSG00000117394	6513	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11006	SLC2A2	P11168	ENSG00000163581	6514	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11007	SLC2A3	P11169	ENSG00000059804	6515	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11009	SLC2A4	P14672	ENSG00000181856	6517	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11010	SLC2A5	P22732	ENSG00000142583	6518	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11011	SLC2A6	Q9UGQ3	ENSG00000160326	11182	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11012	SLC30A1	Q9Y6M5	ENSG00000170385	7779	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11016	SLC31A1	O15431	ENSG00000136868	1317	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11017	SLC31A2	O15432	ENSG00000136867	1318	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11019	SLC34A1	Q06495	ENSG00000131183	6569	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11020	SLC34A2	O95436	ENSG00000157765	10568	unique	membrane	yes	0	0	0	0	0	0	0	1	0	0	0	0
HGNC:11025	SLC3A1	Q07837	ENSG00000138079	6519	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11026	SLC3A2	P08195	ENSG00000168003	6520	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	1	1
HGNC:11027	SLC4A1	P02730	ENSG00000004939	6521	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	1	1
HGNC:11028	SLC4A2	P04920	ENSG00000164889	6522	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11029	SLC4A3	P48751	ENSG00000114923	6508	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11030	SLC4A4	Q9Y6R1	ENSG00000080493	8671	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11033	SLC4A7	Q9Y6M7	ENSG00000033867	9497	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11034	SLC4A8	Q2Y0W8	ENSG00000050438	9498	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11035	SLC4A9	Q96Q91	ENSG00000113073	83697	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11036	SLC5A1	P13866	ENSG00000100170	6523	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11037	SLC5A2	P31639	ENSG00000140675	6524	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11038	SLC5A3	P53794	ENSG00000198743	6526	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11039	SLC5A4	Q9NY91	ENSG00000100191	6527	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11040	SLC5A5	Q92911	ENSG00000105641	6528	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11041	SLC5A6	Q9Y289	ENSG00000138074	8884	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11042	SLC6A1	P30531	ENSG00000157103	6529	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:11044	SLC6A11	P48066	ENSG00000132164	6538	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:11045	SLC6A12	P48065	ENSG00000111181	6539	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:11046	SLC6A13	Q9NSD5	ENSG00000010379	6540	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:11047	SLC6A14	Q9UN76	ENSG00000268104	11254	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11048	SLC6A2	P23975	ENSG00000103546	6530	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:11049	SLC6A3	Q01959	ENSG00000142319	6531	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:11050	SLC6A4	P31645	ENSG00000108576	6532	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	1	1
HGNC:11051	SLC6A5	Q9Y345	ENSG00000165970	9152	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:11052	SLC6A6	P31641	ENSG00000131389	6533	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:11054	SLC6A7	Q99884	ENSG00000011083	6534	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11055	SLC6A8	P48029	ENSG00000130821	6535	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:11056	SLC6A9	P48067	ENSG00000196517	6536	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:11057	SLC7A1	P30825	ENSG00000139514	6541	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11058	SLC7A10	Q9NS82	ENSG00000130876	56301	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11059	SLC7A11	Q9UPY5	ENSG00000151012	23657	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11060	SLC7A2	P52569	ENSG00000003989	6542	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11061	SLC7A3	Q8WY07	ENSG00000165349	84889	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11062	SLC7A4	O43246	ENSG00000099960	6545	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11063	SLC7A5	Q01650	ENSG00000103257	8140	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11064	SLC7A6	Q92536	ENSG00000103064	9057	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11065	SLC7A7	Q9UM01	ENSG00000155465	9056	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11066	SLC7A8	Q9UHI5	ENSG00000092068	23428	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11067	SLC7A9	P82251	ENSG00000021488	11136	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11068	SLC8A1	P32418	ENSG00000183023	6546	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11069	SLC8A2	Q9UPR5	ENSG00000118160	6543	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11070	SLC8A3	P57103	ENSG00000100678	6547	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11071	SLC9A1	P19634	ENSG00000090020	6548	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11072	SLC9A2	Q9UBY0	ENSG00000115616	6549	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11073	SLC9A3	P48764	ENSG00000066230	6550	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11075	NHERF1	O14745	ENSG00000109062	9368	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11076	NHERF2	Q15599	ENSG00000065054	9351	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11077	SLC9A4	Q6AI14	ENSG00000180251	389015	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11078	SLC9A5	Q14940	ENSG00000135740	6553	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11079	SLC9A6	Q92581	ENSG00000198689	10479	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11086	SLIT2	O94813	ENSG00000145147	9353	unique	secreted_only	yes	1	1	1	0	0	1	1	0	0	0	0	1
HGNC:11087	SLIT3	O75094	ENSG00000184347	6586	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1109	BRI3	O95415	ENSG00000164713	25798	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11119	SMO	Q99835	ENSG00000128602	6608	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:11120	SMPD1	P17405	ENSG00000166311	6609	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:11121	SMPD2	O60906	ENSG00000135587	6610	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11127	SIGLEC1	Q9BZZ2	ENSG00000088827	6614	unique	membrane_and_secreted	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:1113	BRS3	P32247	ENSG00000102239	680	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11131	SNAP23	O00161	ENSG00000092531	8773	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11132	SNAP25	P60880	ENSG00000132639	6616	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11138	SNCA	P37840	ENSG00000145335	6622	unique	secreted_only	no	0	0	0	0	0	0	0	1	1	0	0	0
HGNC:11149	SNN	O75324	ENSG00000184602	8303	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1116	BSG	P35613	ENSG00000172270	682	unique	membrane	yes	1	1	1	1	0	0	0	0	0	0	1	1
HGNC:11169	SNTB2	Q13425	ENSG00000168807	6645	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1118	BST1	Q10588	ENSG00000109743	683	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:11181	SOD3	P08294	ENSG00000109610	6649	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11185	SORL1	Q92673	ENSG00000137642	6653	unique	membrane_and_secreted	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:11186	SORT1	Q99523	ENSG00000134243	6272	unique	membrane	yes	1	1	1	0	0	1	1	1	0	0	0	1
HGNC:1119	BST2	Q10589	ENSG00000130303	684	unique	membrane	no	1	1	1	0	0	0	1	0	0	0	0	1
HGNC:1121	BTC	P35070	ENSG00000174808	685	unique	membrane_and_secreted	yes	1	1	1	0	0	1	1	0	0	0	0	1
HGNC:11210	SPA17	Q15506	ENSG00000064199	53340	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11217	SPAM1	P38567	ENSG00000106304	6677	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	1	1
HGNC:1122	BTD	P43251	ENSG00000169814	686	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11226	SPG11	Q96JI7	ENSG00000104133	80208	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11245	SPINK2	P20155	ENSG00000128040	6691	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11246	SPINT1	O43278	ENSG00000166145	6692	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11247	SPINT2	O43291	ENSG00000167642	10653	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:11248	SPINT3	P49223	ENSG00000101446	10816	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11249	SPN	P16150	ENSG00000197471	6693	unique	membrane_inferred	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:11251	SPOCK1	Q08629	ENSG00000152377	6695	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11261	SPRR2A	P35326	ENSG00000241794	6700	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11267	SPRR2G	Q9BYE4	ENSG00000159516	6706	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11283	SRC	P12931	ENSG00000197122	6714	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11309	SRPX	P78539	ENSG00000101955	8406	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11313	RO60	P10155	ENSG00000116747	6738	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11319	ITPRID2	P28290	ENSG00000138434	6744	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11322	SSPN	Q14714	ENSG00000123096	8082	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11323	SSR1	P43307	ENSG00000124783	6745	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11330	SSTR1	P30872	ENSG00000139874	6751	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:11331	SSTR2	P30874	ENSG00000180616	6752	unique	membrane	yes	1	1	1	0	0	0	0	1	0	0	0	0
HGNC:11332	SSTR3	P32745	ENSG00000278195	6753	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:11333	SSTR4	P31391	ENSG00000132671	6754	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:11334	SSTR5	P35346	ENSG00000162009	6755	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:11344	ST14	Q9Y5Y6	ENSG00000149418	6768	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	1	1
HGNC:11345	RECK	O95980	ENSG00000122707	8434	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:11346	IL24	Q13007	ENSG00000162892	11009	unique	secreted_only	no	1	1	0	0	0	0	0	0	0	0	0	1
HGNC:1135	BTN1A1	Q13410	ENSG00000124557	696	unique	membrane_inferred_and_secreted	yes	0	0	0	0	0	0	0	1	0	0	0	0
HGNC:1136	BTN2A1	Q7KYR7	ENSG00000112763	11120	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	1	1
HGNC:1137	BTN2A2	Q8WVV5	ENSG00000124508	10385	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11378	STEAP1	Q9UHE8	ENSG00000164647	26872	unique	membrane	no	0	0	0	0	0	0	0	1	1	0	0	0
HGNC:1138	BTN3A1	O00481	ENSG00000026950	11119	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	1	1
HGNC:11386	STIM1	Q13586	ENSG00000167323	6786	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11387	STIP1	P31948	ENSG00000168439	10963	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1139	BTN3A2	P78410	ENSG00000186470	11118	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	1	1
HGNC:11393	AURKA	O14965	ENSG00000087586	6790	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1140	BTN3A3	O00478	ENSG00000111801	10384	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:1142	BTNL2	Q9UIR0	ENSG00000204290	56244	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11425	STS	P08842	ENSG00000101846	412	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1143	BTNL3	Q6UXE8	ENSG00000168903	10917	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11433	STX1A	Q16623	ENSG00000106089	6804	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11438	STX3	Q13277	ENSG00000166900	6809	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11439	STX4	Q12846	ENSG00000103496	6810	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11480	SVIL	O95425	ENSG00000197321	6840	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11486	VAMP7	P51809	ENSG00000124333	6845	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11487	SYCP1	Q15431	ENSG00000198765	6847	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11491	SYK	P43405	ENSG00000165025	6850	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11507	SYPL1	Q16563	ENSG00000008282	6856	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11511	SYT3	Q9BQG1	ENSG00000213023	84258	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11514	SYT7	O43581	ENSG00000011347	9066	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1152	POPDC1	Q8NE79	ENSG00000112276	11149	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11526	TACR1	P25103	ENSG00000115353	6869	unique	membrane	yes	1	1	1	0	0	1	1	0	0	0	0	1
HGNC:11527	TACR2	P21452	ENSG00000075073	6865	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:11528	TACR3	P29371	ENSG00000169836	6870	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:11529	EPCAM	P16422	ENSG00000119888	4072	unique	membrane	no	0	0	0	0	0	0	0	1	0	0	1	1
HGNC:11530	TACSTD2	P09758	ENSG00000184292	4070	unique	membrane_inferred	no	0	0	0	0	0	0	0	1	1	1	1	1
HGNC:11608	TBXA2R	P21731	ENSG00000006638	6915	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11647	TCIRG1	Q13488	ENSG00000110719	10312	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1165	DAGLA	Q9Y4D2	ENSG00000134780	747	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:11658	TCP11	Q8WWU5	ENSG00000124678	6954	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1168	TMEM9B	Q9NQ34	ENSG00000175348	56674	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11692	TCTA	P57738	ENSG00000145022	6988	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11699	SERINC3	Q13530	ENSG00000132824	10955	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11701	CRIPTO	P13385	ENSG00000241186	6997	unique	membrane_and_secreted	yes	1	1	1	1	0	0	0	0	0	0	0	0
HGNC:11703	CRIPTO3	P51864	ENSG00000225366	6998	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11720	TECTA	O75443	ENSG00000109927	7007	unique	membrane_and_secreted	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11721	TECTB	Q96PL2	ENSG00000119913	6975	unique	membrane_and_secreted	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11724	TEK	Q02763	ENSG00000120156	7010	unique	membrane_and_secreted	yes	1	1	1	0	0	1	1	0	0	0	1	1
HGNC:1174	C11orf24	Q96F05	ENSG00000171067	53838	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11740	TF	P02787	ENSG00000091513	7018	unique	secreted_only	yes	1	1	1	0	0	1	1	0	0	0	0	1
HGNC:11760	TFPI	P10646	ENSG00000003436	7035	unique	secreted_only	yes	0	0	0	0	0	0	0	1	1	0	0	0
HGNC:11761	TFPI2	P48307	ENSG00000105825	7980	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:11762	TFR2	Q9UP52	ENSG00000106327	7036	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:11763	TFRC	P02786	ENSG00000072274	7037	unique	membrane_and_secreted	yes	1	1	1	0	0	1	1	1	0	0	0	1
HGNC:11765	TGFA	P01135	ENSG00000163235	7039	unique	membrane_and_secreted	yes	1	1	1	0	0	1	1	0	0	0	1	1
HGNC:11766	TGFB1	P01137	ENSG00000105329	7040	unique	secreted_only	yes	1	1	1	0	0	0	0	1	1	0	0	0
HGNC:11769	TGFB3	P10600	ENSG00000119699	7043	unique	secreted_only	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:11771	TGFBI	Q15582	ENSG00000120708	7045	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11772	TGFBR1	P36897	ENSG00000106799	7046	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	1
HGNC:11773	TGFBR2	P37173	ENSG00000163513	7048	unique	membrane_and_secreted	yes	1	0	0	1	0	0	0	1	0	0	0	1
HGNC:11774	TGFBR3	Q03167	ENSG00000069702	7049	unique	membrane_and_secreted	yes	1	1	1	0	0	0	0	0	0	0	0	1
HGNC:11777	TGM1	P22735	ENSG00000092295	7051	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11778	TGM2	P21980	ENSG00000198959	7052	unique	membrane_and_secreted	yes	1	1	1	0	0	0	0	1	0	0	0	0
HGNC:11784	THBD	P07204	ENSG00000178726	7056	unique	membrane_inferred	yes	1	1	1	0	0	0	0	0	0	0	0	1
HGNC:11785	THBS1	P07996	ENSG00000137801	7057	unique	membrane_and_secreted	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:11787	THBS3	P49746	ENSG00000169231	7059	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11788	THBS4	P35443	ENSG00000113296	7060	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11801	THY1	P04216	ENSG00000154096	7070	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	1	1
HGNC:11809	TIE1	P35590	ENSG00000066056	7075	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11820	TIMP1	P01033	ENSG00000102265	7076	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:11821	TIMP2	P16035	ENSG00000035862	7077	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:11822	TIMP3	P35625	ENSG00000100234	7078	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:11823	TIMP4	Q99727	ENSG00000157150	7079	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11827	TJP1	Q07157	ENSG00000104067	7082	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1183	ANO2	Q9NQ90	ENSG00000047617	57101	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11844	TLL2	Q9Y6L7	ENSG00000095587	7093	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11845	TLN1	Q9Y490	ENSG00000137076	7094	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11847	TLR1	Q15399	ENSG00000174125	7096	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:11848	TLR2	O60603	ENSG00000137462	7097	unique	membrane_inferred	yes	0	0	0	0	0	0	0	1	0	0	0	1
HGNC:11849	TLR3	O15455	ENSG00000164342	7098	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11850	TLR4	O00206	ENSG00000136869	7099	unique	membrane	yes	0	0	0	0	0	0	0	1	0	0	0	1
HGNC:11851	TLR5	O60602	ENSG00000187554	7100	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11853	TM4SF1	P30408	ENSG00000169908	4071	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11854	TSPAN7	P41732	ENSG00000156298	7102	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11855	TSPAN8	P19075	ENSG00000127324	7103	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11856	TM4SF4	P48230	ENSG00000169903	7104	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11857	TM4SF5	O14894	ENSG00000142484	9032	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11858	TSPAN6	O43657	ENSG00000000003	7105	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11859	TSPAN4	O14817	ENSG00000214063	7106	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11860	TM6SF1	Q9BZW5	ENSG00000136404	53346	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11864	TM9SF1	O15321	ENSG00000100926	10548	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11866	TMEFF1	Q8IYR6	ENSG00000241697	8577	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11867	TMEFF2	Q9UIK5	ENSG00000144339	23671	unique	membrane_inferred_and_secreted	no	0	0	0	0	0	0	0	1	0	0	0	0
