hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	triage_classical_receptor	triage_surface_yes	biogrid_literature_contacts	biogrid_literature_contacts_extracellular	iedb_any_bcell_assay	iedb_epitope_region	iedb_epitope_region_extracellular	iedb_exact_epitope	iedb_exact_epitope_extracellular	iedb_named_positive_binding	natural_ligand_mapped_contacts	natural_ligand_mapped_contacts_extracellular	pdbe_chembl_identity	pdbe_chemical_contacts	pdbe_chemical_contacts_extracellular	pdbe_gtopdb_supported_pair	pdbe_gtopdb_supported_pair_extracellular	sabdab_mapped_contacts	sabdab_mapped_contacts_extracellular	sabdab_target_complex	union_including_regions	union_including_regions_extracellular	union_mapped_sites	union_mapped_sites_extracellular
HGNC:10934	SLC18A1	P54219	ENSG00000036565	6570	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:10935	SLC18A2	Q05940	ENSG00000165646	6571	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:10936	SLC18A3	Q16572	ENSG00000187714	6572	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:10937	SLC19A1	P41440	ENSG00000173638	6573	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0
HGNC:10938	SLC19A2	O60779	ENSG00000117479	10560	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0
HGNC:10939	SLC1A1	P43005	ENSG00000106688	6505	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:10940	SLC1A2	P43004	ENSG00000110436	6506	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:10941	SLC1A3	P43003	ENSG00000079215	6507	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:10942	SLC1A4	P43007	ENSG00000115902	6509	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10943	SLC1A5	Q15758	ENSG00000105281	6510	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:10944	SLC1A6	P48664	ENSG00000105143	6511	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10945	SLC1A7	O00341	ENSG00000162383	6512	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10946	SLC20A1	Q8WUM9	ENSG00000144136	6574	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10947	SLC20A2	Q08357	ENSG00000168575	6575	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10952	SLCO3A1	Q9UIG8	ENSG00000176463	28232	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10953	SLCO4A1	Q96BD0	ENSG00000101187	28231	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10955	SLCO2A1	Q92959	ENSG00000174640	6578	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0
HGNC:10956	SLCO1A2	P46721	ENSG00000084453	6579	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10959	SLCO1B1	Q9Y6L6	ENSG00000134538	10599	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:10961	SLCO1B3	Q9NPD5	ENSG00000111700	28234	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:10962	SLCO2B1	O94956	ENSG00000137491	11309	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10963	SLC22A1	O15245	ENSG00000175003	6580	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:10964	SLC67A1	Q96BI1	ENSG00000110628	5002	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10966	SLC22A2	O15244	ENSG00000112499	6582	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10967	SLC22A3	O75751	ENSG00000146477	6581	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:10968	SLC22A4	Q9H015	ENSG00000197208	6583	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10969	SLC22A5	O76082	ENSG00000197375	6584	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:1097	BRAF	P15056	ENSG00000157764	673	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0
HGNC:10970	SLC22A6	Q4U2R8	ENSG00000197901	9356	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:10971	SLC22A7	Q9Y694	ENSG00000137204	10864	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10972	SLC22A8	Q8TCC7	ENSG00000149452	9376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10973	SLC23A2	Q9UGH3	ENSG00000089057	9962	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10974	SLC23A1	Q9UHI7	ENSG00000170482	9963	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:10975	SLC24A1	O60721	ENSG00000074621	9187	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10976	SLC24A2	Q9UI40	ENSG00000155886	25769	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10977	SLC24A3	Q9HC58	ENSG00000185052	57419	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10978	SLC24A4	Q8NFF2	ENSG00000140090	123041	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10993	SLC26A1	Q9H2B4	ENSG00000145217	10861	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:10994	SLC26A2	P50443	ENSG00000155850	1836	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:10995	SLC27A1	Q6PCB7	ENSG00000130304	376497	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11001	SLC28A1	O00337	ENSG00000156222	9154	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11002	SLC28A2	O43868	ENSG00000137860	9153	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11003	SLC29A1	Q99808	ENSG00000112759	2030	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0
HGNC:11004	SLC29A2	Q14542	ENSG00000174669	3177	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11005	SLC2A1	P11166	ENSG00000117394	6513	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11006	SLC2A2	P11168	ENSG00000163581	6514	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11007	SLC2A3	P11169	ENSG00000059804	6515	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:11009	SLC2A4	P14672	ENSG00000181856	6517	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11010	SLC2A5	P22732	ENSG00000142583	6518	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11011	SLC2A6	Q9UGQ3	ENSG00000160326	11182	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11012	SLC30A1	Q9Y6M5	ENSG00000170385	7779	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:11016	SLC31A1	O15431	ENSG00000136868	1317	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11017	SLC31A2	O15432	ENSG00000136867	1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11018	SLC32A1	Q9H598	ENSG00000101438	140679	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11019	SLC34A1	Q06495	ENSG00000131183	6569	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11020	SLC34A2	O95436	ENSG00000157765	10568	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11024	SLC37A1	P57057	ENSG00000160190	54020	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11025	SLC3A1	Q07837	ENSG00000138079	6519	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:11026	SLC3A2	P08195	ENSG00000168003	6520	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1
HGNC:11027	SLC4A1	P02730	ENSG00000004939	6521	0	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	1	1	1	1	1
HGNC:11028	SLC4A2	P04920	ENSG00000164889	6522	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11029	SLC4A3	P48751	ENSG00000114923	6508	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:11030	SLC4A4	Q9Y6R1	ENSG00000080493	8671	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11033	SLC4A7	Q9Y6M7	ENSG00000033867	9497	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11034	SLC4A8	Q2Y0W8	ENSG00000050438	9498	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11035	SLC4A9	Q96Q91	ENSG00000113073	83697	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11036	SLC5A1	P13866	ENSG00000100170	6523	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:11037	SLC5A2	P31639	ENSG00000140675	6524	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11038	SLC5A3	P53794	ENSG00000198743	6526	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11039	SLC5A4	Q9NY91	ENSG00000100191	6527	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11040	SLC5A5	Q92911	ENSG00000105641	6528	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11041	SLC5A6	Q9Y289	ENSG00000138074	8884	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11042	SLC6A1	P30531	ENSG00000157103	6529	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11044	SLC6A11	P48066	ENSG00000132164	6538	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:11045	SLC6A12	P48065	ENSG00000111181	6539	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11046	SLC6A13	Q9NSD5	ENSG00000010379	6540	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11047	SLC6A14	Q9UN76	ENSG00000268104	11254	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11048	SLC6A2	P23975	ENSG00000103546	6530	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	1	0
HGNC:11049	SLC6A3	Q01959	ENSG00000142319	6531	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0
HGNC:11050	SLC6A4	P31645	ENSG00000108576	6532	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1
HGNC:11051	SLC6A5	Q9Y345	ENSG00000165970	9152	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11052	SLC6A6	P31641	ENSG00000131389	6533	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	1	0
HGNC:11054	SLC6A7	Q99884	ENSG00000011083	6534	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11055	SLC6A8	P48029	ENSG00000130821	6535	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11056	SLC6A9	P48067	ENSG00000196517	6536	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:11057	SLC7A1	P30825	ENSG00000139514	6541	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11058	SLC7A10	Q9NS82	ENSG00000130876	56301	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11059	SLC7A11	Q9UPY5	ENSG00000151012	23657	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:11060	SLC7A2	P52569	ENSG00000003989	6542	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11061	SLC7A3	Q8WY07	ENSG00000165349	84889	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11062	SLC7A4	O43246	ENSG00000099960	6545	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11063	SLC7A5	Q01650	ENSG00000103257	8140	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11064	SLC7A6	Q92536	ENSG00000103064	9057	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11065	SLC7A7	Q9UM01	ENSG00000155465	9056	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11066	SLC7A8	Q9UHI5	ENSG00000092068	23428	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:11067	SLC7A9	P82251	ENSG00000021488	11136	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:11068	SLC8A1	P32418	ENSG00000183023	6546	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0
HGNC:11069	SLC8A2	Q9UPR5	ENSG00000118160	6543	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11070	SLC8A3	P57103	ENSG00000100678	6547	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11071	SLC9A1	P19634	ENSG00000090020	6548	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:11072	SLC9A2	Q9UBY0	ENSG00000115616	6549	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11073	SLC9A3	P48764	ENSG00000066230	6550	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:11075	NHERF1	O14745	ENSG00000109062	9368	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11076	NHERF2	Q15599	ENSG00000065054	9351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11077	SLC9A4	Q6AI14	ENSG00000180251	389015	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11078	SLC9A5	Q14940	ENSG00000135740	6553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11079	SLC9A6	Q92581	ENSG00000198689	10479	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11085	SLIT1	O75093	ENSG00000187122	6585	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11086	SLIT2	O94813	ENSG00000145147	9353	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
HGNC:11087	SLIT3	O75094	ENSG00000184347	6586	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
HGNC:11088	SLK	Q9H2G2	ENSG00000065613	9748	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11119	SMO	Q99835	ENSG00000128602	6608	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0
HGNC:11120	SMPD1	P17405	ENSG00000166311	6609	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11121	SMPD2	O60906	ENSG00000135587	6610	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11122	SMPX	Q9UHP9	ENSG00000091482	23676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11127	SIGLEC1	Q9BZZ2	ENSG00000088827	6614	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1113	BRS3	P32247	ENSG00000102239	680	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:11131	SNAP23	O00161	ENSG00000092531	8773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11132	SNAP25	P60880	ENSG00000132639	6616	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0
HGNC:11133	SNAP29	O95721	ENSG00000099940	9342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11139	SNCAIP	Q9Y6H5	ENSG00000064692	9627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11148	FSCN1	Q16658	ENSG00000075618	6624	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:1116	BSG	P35613	ENSG00000172270	682	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:11167	SNTA1	Q13424	ENSG00000101400	6640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11168	SNTB1	Q13884	ENSG00000172164	6641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11169	SNTB2	Q13425	ENSG00000168807	6645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1118	BST1	Q10588	ENSG00000109743	683	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11185	SORL1	Q92673	ENSG00000137642	6653	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11186	SORT1	Q99523	ENSG00000134243	6272	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:1119	BST2	Q10589	ENSG00000130303	684	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1121	BTC	P35070	ENSG00000174808	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11217	SPAM1	P38567	ENSG00000106304	6677	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0
HGNC:11219	SPARC	P09486	ENSG00000113140	6678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1122	BTD	P43251	ENSG00000169814	686	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11226	SPG11	Q96JI7	ENSG00000104133	80208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11231	ATL1	Q8WXF7	ENSG00000198513	51062	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11240	SPHK1	Q9NYA1	ENSG00000176170	8877	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0
HGNC:11246	SPINT1	O43278	ENSG00000166145	6692	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11247	SPINT2	O43291	ENSG00000167642	10653	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11249	SPN	P16150	ENSG00000197471	6693	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11259	SPRR1A	P35321	ENSG00000169474	6698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11260	SPRR1B	P22528	ENSG00000169469	6699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11261	SPRR2A	P35326	ENSG00000241794	6700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11262	SPRR2B	P35325	ENSG00000196805	6701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11264	SPRR2D	P22532	ENSG00000163216	6703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11265	SPRR2E	P22531	ENSG00000203785	6704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11266	SPRR2F	Q96RM1	ENSG00000244094	6705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11267	SPRR2G	Q9BYE4	ENSG00000159516	6706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11268	SPRR3	Q9UBC9	ENSG00000163209	6707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11272	SPTA1	P02549	ENSG00000163554	6708	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11274	SPTB	P11277	ENSG00000070182	6710	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11275	SPTBN1	Q01082	ENSG00000115306	6711	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11276	SPTBN2	O15020	ENSG00000173898	6712	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11278	SPTLC2	O15270	ENSG00000100596	9517	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11283	SRC	P12931	ENSG00000197122	6714	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0
HGNC:11292	SRI	P30626	ENSG00000075142	6717	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11305	SRPK1	Q96SB4	ENSG00000096063	6732	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:11309	SRPX	P78539	ENSG00000101955	8406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11319	ITPRID2	P28290	ENSG00000138434	6744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11320	ABI1	Q8IZP0	ENSG00000136754	10006	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11322	SSPN	Q14714	ENSG00000123096	8082	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11323	SSR1	P43307	ENSG00000124783	6745	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11324	SSR2	P43308	ENSG00000163479	6746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1133	BTK	Q06187	ENSG00000010671	695	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0
HGNC:11330	SSTR1	P30872	ENSG00000139874	6751	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:11331	SSTR2	P30874	ENSG00000180616	6752	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:11332	SSTR3	P32745	ENSG00000278195	6753	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0
HGNC:11333	SSTR4	P31391	ENSG00000132671	6754	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0
HGNC:11334	SSTR5	P35346	ENSG00000162009	6755	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0
HGNC:11344	ST14	Q9Y5Y6	ENSG00000149418	6768	1	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1
