gene_symbol	hgnc_id	uniprot_acc	ensembl_gene	ncbi_gene_id	n_db_votes	uniprot_flag	go_flag	surfy_flag	cspa_flag	hpa_flag	deeptmhmm_flag	compartments_flag	sonnet_verdict	sonnet_confidence	sonnet_reason	pubmed_verdict	pubmed_confidence	source
PCMTD1	HGNC:30483	Q96MG8	ENSG00000168300	115294	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PDCD6IP	HGNC:8766	Q8WUM4	ENSG00000170248	10015	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PDCD7	HGNC:8767	Q8N8D1	ENSG00000090470	10081	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
PDE2A	HGNC:8777	O00408	ENSG00000186642	5138	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PDE3A	HGNC:8778	Q14432	ENSG00000172572	5139	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PDE4A	HGNC:8780	P27815	ENSG00000065989	5141	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PDE4B	HGNC:8781	Q07343	ENSG00000184588	5142	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PDE6A	HGNC:8785	P16499	ENSG00000132915	5145	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PDE6B	HGNC:8786	P35913	ENSG00000133256	5158	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PDE6G	HGNC:8789	P18545	ENSG00000185527	5148	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PDE6H	HGNC:8790	Q13956	ENSG00000139053	5149	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PDLIM4	HGNC:16501	P50479	ENSG00000131435	8572	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PDLIM5	HGNC:17468	Q96HC4	ENSG00000163110	10611	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PDXP	HGNC:30259	Q96GD0	ENSG00000241360	57026	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PDZD8	HGNC:26974	Q8NEN9	ENSG00000165650	118987	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
PDZK1	HGNC:8821	Q5T2W1	ENSG00000174827	5174	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PEBP1	HGNC:8630	P30086	ENSG00000089220	5037	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PEX19	HGNC:9713	P40855	ENSG00000162735	5824	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PFDN1	HGNC:8866	O60925	ENSG00000113068	5201	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PFKM	HGNC:8877	P08237	ENSG00000152556	5213	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PGAP1	HGNC:25712	Q75T13	ENSG00000197121	80055	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
PGAP3	HGNC:23719	Q96FM1	ENSG00000161395	93210	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
PGD	HGNC:8891	P52209	ENSG00000142657	5226	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PGLYRP2	HGNC:30013	Q96PD5	ENSG00000161031	114770	1	0	0	0	0	1	0	0	no	high	secreted_only			m1_only
PGM5	HGNC:8908	Q15124	ENSG00000154330	5239	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PGS1	HGNC:30029	Q32NB8	ENSG00000087157	9489	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
PHACTR4	HGNC:25793	Q8IZ21	ENSG00000204138	65979	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PHF20L1	HGNC:24280	A8MW92	ENSG00000129292	51105	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
PHGDH	HGNC:8923	O43175	ENSG00000092621	26227	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PHLDB1	HGNC:23697	Q86UU1	ENSG00000019144	23187	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PHLDB2	HGNC:29573	Q86SQ0	ENSG00000144824	90102	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PHLDB3	HGNC:30499	Q6NSJ2	ENSG00000176531	653583	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PHOSPHO1	HGNC:16815	Q8TCT1	ENSG00000173868	162466	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PHPT1	HGNC:30033	Q9NRX4	ENSG00000054148	29085	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PI4KA	HGNC:8983	P42356	ENSG00000241973	5297	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PICALM	HGNC:15514	Q13492	ENSG00000073921	8301	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PICK1	HGNC:9394	Q9NRD5	ENSG00000100151	9463	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PIGN	HGNC:8967	O95427	ENSG00000197563	23556	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
PIGO	HGNC:23215	Q8TEQ8	ENSG00000165282	84720	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
PIGW	HGNC:23213	Q7Z7B1	ENSG00000277161	284098	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
PIGX	HGNC:26046	Q8TBF5	ENSG00000163964	54965	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
PIK3C2G	HGNC:8973	O75747	ENSG00000139144	5288	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PIK3CG	HGNC:8978	P48736	ENSG00000105851	5294	1	0	0	0	0	1	0	1	no	high	inner_leaflet_anchored			m1_only
PIK3R6	HGNC:27101	Q5UE93	ENSG00000276231	146850	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PIP4K2A	HGNC:8997	P48426	ENSG00000150867	5305	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PIP4K2C	HGNC:23786	Q8TBX8	ENSG00000166908	79837	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PIP4P2	HGNC:25452	Q8N4L2	ENSG00000155099	55529	1	1	0	0	0	0	0	0	no	high	inner_leaflet_anchored	no	medium	m1_only
PKIG	HGNC:9019	Q9Y2B9	ENSG00000168734	11142	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PLA2G4D	HGNC:30038	Q86XP0	ENSG00000159337	283748	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PLA2G5	HGNC:9038	P39877	ENSG00000127472	5322	1	1	0	0	0	0	0	0	no	high	secreted_only	no	high	m1_only
PLAA	HGNC:9043	Q9Y263	ENSG00000137055	9373	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PLCB1	HGNC:15917	Q9NQ66	ENSG00000182621	23236	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PLCB2	HGNC:9055	Q00722	ENSG00000137841	5330	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PLCB4	HGNC:9059	Q15147	ENSG00000101333	5332	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PLCD1	HGNC:9060	P51178	ENSG00000187091	5333	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PLCD4	HGNC:9062	Q9BRC7	ENSG00000115556	84812	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PLCG2	HGNC:9066	P16885	ENSG00000197943	5336	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PLEK	HGNC:9070	P08567	ENSG00000115956	5341	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PLEKHA1	HGNC:14335	Q9HB21	ENSG00000107679	59338	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PLEKHA6	HGNC:17053	Q9Y2H5	ENSG00000143850	22874	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PLEKHA7	HGNC:27049	Q6IQ23	ENSG00000166689	144100	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PLEKHG4	HGNC:24501	Q58EX7	ENSG00000196155	25894	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PLEKHG4B	HGNC:29399	Q96PX9	ENSG00000153404	153478	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PLEKHG6	HGNC:25562	Q3KR16	ENSG00000008323	55200	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PLEKHH2	HGNC:30506	Q8IVE3	ENSG00000152527	130271	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PLEKHN1	HGNC:25284	Q494U1	ENSG00000187583	84069	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PLEKHO1	HGNC:24310	Q53GL0	ENSG00000023902	51177	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PLG	HGNC:9071	P00747	ENSG00000122194	5340	1	0	1	0	0	0	0	1	no	high	secreted_only			m1_only
PLIN4	HGNC:29393	Q96Q06	ENSG00000167676	729359	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PLS1	HGNC:9090	Q14651	ENSG00000120756	5357	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PLTP	HGNC:9093	P55058	ENSG00000100979	5360	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
PNCK	HGNC:13415	Q6P2M8	ENSG00000130822	139728	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PNOC	HGNC:9163	Q13519	ENSG00000168081	5368	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
PNPLA2	HGNC:30802	Q96AD5	ENSG00000177666	57104	1	1	0	0	0	0	0	0	no	high	cytoplasmic			m1_only
POLE	HGNC:9177	Q07864	ENSG00000177084	5426	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
PON1	HGNC:9204	P27169	ENSG00000005421	5444	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
PORCN	HGNC:17652	Q9H237	ENSG00000102312	64840	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
POSTN	HGNC:16953	Q15063	ENSG00000133110	10631	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
POU2F3	HGNC:19864	Q9UKI9	ENSG00000137709	25833	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
PPFIA2	HGNC:9246	O75334	ENSG00000139220	8499	1	1	0	0	0	0	0	0	no	high	cytoplasmic			m1_only
PPFIA4	HGNC:9248	O75335	ENSG00000143847	8497	1	1	0	0	0	0	0	0	no	high	cytoplasmic			m1_only
PPFIBP1	HGNC:9249	Q86W92	ENSG00000110841	8496	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPIP5K1	HGNC:29023	Q6PFW1	ENSG00000168781	9677	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPL	HGNC:9273	O60437	ENSG00000118898	5493	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PPM1A	HGNC:9275	P35813	ENSG00000100614	5494	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPM1F	HGNC:19388	P49593	ENSG00000100034	9647	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPM1L	HGNC:16381	Q5SGD2	ENSG00000163590	151742	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
PPP1R12B	HGNC:7619	O60237	ENSG00000077157	4660	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPP1R16A	HGNC:14941	Q96I34	ENSG00000160972	84988	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPP1R16B	HGNC:15850	Q96T49	ENSG00000101445	26051	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PPP1R18	HGNC:29413	Q6NYC8	ENSG00000146112	170954	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPP1R27	HGNC:16813	Q86WC6	ENSG00000182676	116729	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPP1R3C	HGNC:9293	Q9UQK1	ENSG00000119938	5507	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPP1R9A	HGNC:14946	Q9ULJ8	ENSG00000158528	55607	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPP1R9B	HGNC:9298	Q96SB3	ENSG00000108819	84687	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PPP2R1A	HGNC:9302	P30153	ENSG00000105568	5518	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PPP2R1B	HGNC:9303	P30154	ENSG00000137713	5519	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPP3CA	HGNC:9314	Q08209	ENSG00000138814	5530	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PPP3R1	HGNC:9317	P63098	ENSG00000221823	5534	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPP3R2	HGNC:9318	Q96LZ3	ENSG00000188386	5535	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPP4R1	HGNC:9320	Q8TF05	ENSG00000154845	9989	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPP6R3	HGNC:1173	Q5H9R7	ENSG00000110075	55291	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PPTC7	HGNC:30695	Q8NI37	ENSG00000196850	160760	1	0	0	0	0	1	0	0	no	high	mitochondrial_internal			m1_only
PRAME	HGNC:9336	P78395	ENSG00000185686	23532	1	0	0	0	0	1	0	0	no	high	pmhc_only_intracellular			m1_only
PRELP	HGNC:9357	P51888	ENSG00000188783	5549	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
PRKACA	HGNC:9380	P17612	ENSG00000072062	5566	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PRKAR1A	HGNC:9388	P10644	ENSG00000108946	5573	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PRKAR2A	HGNC:9391	P13861	ENSG00000114302	5576	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PRKCE	HGNC:9401	Q02156	ENSG00000171132	5581	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PRKCH	HGNC:9403	P24723	ENSG00000027075	5583	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PRKD1	HGNC:9407	Q15139	ENSG00000184304	5587	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PRKD3	HGNC:9408	O94806	ENSG00000115825	23683	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PRKG2	HGNC:9416	Q13237	ENSG00000138669	5593	1	1	0	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PRMT8	HGNC:5188	Q9NR22	ENSG00000111218	56341	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PRX	HGNC:13797	Q9BXM0	ENSG00000105227	57716	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PSD	HGNC:9507	A5PKW4	ENSG00000059915	5662	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PSD3	HGNC:19093	Q9NYI0	ENSG00000156011	23362	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PSD4	HGNC:19096	Q8NDX1	ENSG00000125637	23550	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PSKH1	HGNC:9529	P11801	ENSG00000159792	5681	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PSMC5	HGNC:9552	P62195	ENSG00000087191	5705	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PSMC6	HGNC:9553	P62333	ENSG00000100519	5706	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PSMD9	HGNC:9567	O00233	ENSG00000110801	5715	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PSTPIP1	HGNC:9580	O43586	ENSG00000140368	9051	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PSTPIP2	HGNC:9581	Q9H939	ENSG00000152229	9050	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PTAR1	HGNC:30449	Q7Z6K3	ENSG00000188647	375743	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PTEN	HGNC:9588	P60484	ENSG00000171862	5728	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PTGIS	HGNC:9603	Q16647	ENSG00000124212	5740	1	0	1	0	0	0	0	0	no	high	endomembrane_resident			m1_only
PTK6	HGNC:9617	Q13882	ENSG00000101213	5753	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PTPN12	HGNC:9645	Q05209	ENSG00000127947	5782	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PTPN13	HGNC:9646	Q12923	ENSG00000163629	5783	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
PTPN3	HGNC:9655	P26045	ENSG00000070159	5774	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PTPN7	HGNC:9659	P35236	ENSG00000143851	5778	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
PURG	HGNC:17930	Q9UJV8	ENSG00000172733	29942	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
PVALB	HGNC:9704	P20472	ENSG00000100362	5816	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PXK	HGNC:23326	Q7Z7A4	ENSG00000168297	54899	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PYGL	HGNC:9725	P06737	ENSG00000100504	5836	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PYM1	HGNC:30258	Q9BRP8	ENSG00000170473	84305	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RAB11A	HGNC:9760	P62491	ENSG00000103769	8766	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RAB11FIP2	HGNC:29152	Q7L804	ENSG00000107560	22841	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RAB11FIP3	HGNC:17224	O75154	ENSG00000090565	9727	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RAB11FIP4	HGNC:30267	Q86YS3	ENSG00000131242	84440	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RAB17	HGNC:16523	Q9H0T7	ENSG00000124839	64284	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RAB18	HGNC:14244	Q9NP72	ENSG00000099246	22931	1	1	0	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RAB21	HGNC:18263	Q9UL25	ENSG00000080371	23011	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RAB23	HGNC:14263	Q9ULC3	ENSG00000112210	51715	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RAB25	HGNC:18238	P57735	ENSG00000132698	57111	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RAB27A	HGNC:9766	P51159	ENSG00000069974	5873	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RAB31	HGNC:9771	Q13636	ENSG00000168461	11031	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RAB35	HGNC:9774	Q15286	ENSG00000111737	11021	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RAB3B	HGNC:9778	P20337	ENSG00000169213	5865	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RAB3GAP2	HGNC:17168	Q9H2M9	ENSG00000118873	25782	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RAB40B	HGNC:18284	Q12829	ENSG00000141542	10966	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RAB43	HGNC:19983	Q86YS6	ENSG00000172780	339122	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RAB5C	HGNC:9785	P51148	ENSG00000108774	5878	1	0	0	0	1	0	0	0	no	high	inner_leaflet_anchored			m1_only
RAB8A	HGNC:7007	P61006	ENSG00000167461	4218	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RABAC1	HGNC:9794	Q9UI14	ENSG00000105404	10567	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	medium	m1_only
RAC1	HGNC:9801	P63000	ENSG00000136238	5879	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RAC2	HGNC:9802	P15153	ENSG00000128340	5880	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RACGAP1	HGNC:9804	Q9H0H5	ENSG00000161800	29127	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RACK1	HGNC:4399	P63244	ENSG00000204628	10399	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RAD51C	HGNC:9820	O43502	ENSG00000108384	5889	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
RAD52	HGNC:9824	P43351	ENSG00000002016	5893	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
RAF1	HGNC:9829	P04049	ENSG00000132155	5894	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RAI2	HGNC:9835	Q9Y5P3	ENSG00000131831	10742	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
RANGRF	HGNC:17679	Q9HD47	ENSG00000108961	29098	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RAP2A	HGNC:9861	P10114	ENSG00000125249	5911	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RAPGEF6	HGNC:20655	Q8TEU7	ENSG00000158987	51735	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RAPH1	HGNC:14436	Q70E73	ENSG00000173166	65059	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RAPSN	HGNC:9863	Q13702	ENSG00000165917	5913	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RASA3	HGNC:20331	Q14644	ENSG00000185989	22821	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RASA4	HGNC:23181	O43374	ENSG00000105808	10156	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RASAL1	HGNC:9873	O95294	ENSG00000111344	8437	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RASAL2	HGNC:9874	Q9UJF2	ENSG00000075391	9462	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RASAL3	HGNC:26129	Q86YV0	ENSG00000105122	64926	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RASD1	HGNC:15828	Q9Y272	ENSG00000108551	51655	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RASD2	HGNC:18229	Q96D21	ENSG00000100302	23551	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RASGRP1	HGNC:9878	O95267	ENSG00000172575	10125	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RASGRP2	HGNC:9879	Q7LDG7	ENSG00000068831	10235	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RASSF2	HGNC:9883	P50749	ENSG00000101265	9770	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RASSF3	HGNC:14271	Q86WH2	ENSG00000153179	283349	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RASSF4	HGNC:20793	Q9H2L5	ENSG00000107551	83937	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RC3H1	HGNC:29434	Q5TC82	ENSG00000135870	149041	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RDH12	HGNC:19977	Q96NR8	ENSG00000139988	145226	1	0	1	0	0	0	0	0	no	high	endomembrane_resident			m1_only
REPS1	HGNC:15578	Q96D71	ENSG00000135597	85021	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RFLNB	HGNC:28705	Q8N5W9	ENSG00000183688	359845	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RFPL1	HGNC:9977	O75677	ENSG00000128250	5988	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RFPL2	HGNC:9979	O75678	ENSG00000128253	10739	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RGS1	HGNC:9991	Q08116	ENSG00000090104	5996	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RGS13	HGNC:9995	O14921	ENSG00000127074	6003	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RGS16	HGNC:9997	O15492	ENSG00000143333	6004	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RGS17	HGNC:14088	Q9UGC6	ENSG00000091844	26575	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RGS18	HGNC:14261	Q9NS28	ENSG00000150681	64407	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RGS2	HGNC:9998	P41220	ENSG00000116741	5997	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RGS20	HGNC:14600	O76081	ENSG00000147509	8601	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RGS21	HGNC:26839	Q2M5E4	ENSG00000253148	431704	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RGS3	HGNC:9999	P49796	ENSG00000138835	5998	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RGS4	HGNC:10000	P49798	ENSG00000117152	5999	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RGS5	HGNC:10001	O15539	ENSG00000143248	8490	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RGS7BP	HGNC:23271	Q6MZT1	ENSG00000186479	401190	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RHBDD1	HGNC:23081	Q8TEB9	ENSG00000144468	84236	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
RHOB	HGNC:668	P62745	ENSG00000143878	388	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RHOBTB2	HGNC:18756	Q9BYZ6	ENSG00000008853	23221	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RHOC	HGNC:669	P08134	ENSG00000155366	389	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RHOJ	HGNC:688	Q9H4E5	ENSG00000126785	57381	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RHOXF2B	HGNC:33519	P0C7M4	ENSG00000203989	727940	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
RIC8A	HGNC:29550	Q9NPQ8	ENSG00000177963	60626	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RIMS1	HGNC:17282	Q86UR5	ENSG00000079841	22999	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
RIMS3	HGNC:21292	Q9UJD0	ENSG00000117016	9783	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
