gene_symbol	hgnc_id	uniprot_acc	ensembl_gene	ncbi_gene_id	n_db_votes	uniprot_flag	go_flag	surfy_flag	cspa_flag	hpa_flag	deeptmhmm_flag	compartments_flag	sonnet_verdict	sonnet_confidence	sonnet_reason	pubmed_verdict	pubmed_confidence	source
AKAP7	HGNC:377	O43687	ENSG00000118507	9465	2	1	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
AKR1A1	HGNC:380	P14550	ENSG00000117448	10327	2	1	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
ALCAM	HGNC:400	Q13740	ENSG00000170017	214	4	1	1	1	1	0	1	1	yes	high	classical_surface_receptor			m1_and_sonnet
ALG10B	HGNC:31088	Q5I7T1	ENSG00000175548	144245	1	1	0	0	0	0	0	0	no	medium	endomembrane_resident			m1_only
ALK	HGNC:427	Q9UM73	ENSG00000171094	238	3	1	0	1	0	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
ALKAL2	HGNC:27683	Q6UX46	ENSG00000189292	285016	0	0	0	0	0	0	0	0	contextual	medium	dual_localization			sonnet_only
ALOX5AP	HGNC:436	P20292	ENSG00000132965	241	0	0	0	0	0	0	0	0	yes	medium	multipass_with_exposed_loops			sonnet_only
ALPG	HGNC:441	P10696	ENSG00000163286	251	2	0	0	1	0	1	0	0	contextual	high	tissue_restricted_surface			m1_and_sonnet
ALPI	HGNC:437	P09923	ENSG00000163295	248	2	0	0	1	0	1	0	0	contextual	high	tissue_restricted_surface			m1_and_sonnet
ALPK2	HGNC:20565	Q86TB3	ENSG00000198796	115701	2	1	1	0	0	0	0	0	no	medium	inner_leaflet_anchored			m1_only
ALPL	HGNC:438	P05186	ENSG00000162551	249	2	0	0	1	1	0	0	0	yes	high	gpi_anchored			m1_and_sonnet
ALPP	HGNC:439	P05187	ENSG00000163283	250	4	0	1	1	1	1	0	0	yes	high	gpi_anchored			m1_and_sonnet
AMBP	HGNC:453	P02760	ENSG00000106927	259	2	0	1	0	1	0	0	0	no	high	secreted_only			m1_only
AMFR	HGNC:463	Q9UKV5	ENSG00000159461	267	0	0	0	0	0	0	0	0	contextual	medium	dual_localization			sonnet_only
AMHR2	HGNC:465	Q16671	ENSG00000135409	269	2	1	0	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
AMIGO1	HGNC:20824	Q86WK6	ENSG00000181754	57463	4	1	1	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
AMIGO2	HGNC:24073	Q86SJ2	ENSG00000139211	347902	4	1	0	1	1	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
AMIGO3	HGNC:24075	Q86WK7	ENSG00000176020	386724	2	1	0	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
AMN	HGNC:14604	Q9BXJ7	ENSG00000166126	81693	3	1	1	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
AMOT	HGNC:17810	Q4VCS5	ENSG00000126016	154796	2	0	1	0	0	1	0	0	contextual	medium	dual_localization			m1_and_sonnet
AMOTL2	HGNC:17812	Q9Y2J4	ENSG00000114019	51421	1	0	0	0	0	1	0	0	no	medium	cytoplasmic			m1_only
AMPH	HGNC:471	P49418	ENSG00000078053	273	2	0	1	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
AMTN	HGNC:33188	Q6UX39	ENSG00000187689	401138	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
ANG	HGNC:483	P03950	ENSG00000214274	283	0	0	0	0	0	0	0	0	contextual	medium	stable_surface_attachment			sonnet_only
ANGPTL2	HGNC:490	Q9UKU9	ENSG00000136859	23452	1	0	0	0	1	0	0	0	contextual	medium	dual_localization			m1_and_sonnet
ANGPTL4	HGNC:16039	Q9BY76	ENSG00000167772	51129	1	0	0	0	1	0	0	0	contextual	medium	dual_localization			m1_and_sonnet
ANGPTL7	HGNC:24078	O43827	ENSG00000171819	10218	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
ANGPTL8	HGNC:24933	Q6UXH0	ENSG00000130173	55908	0	0	0	0	0	0	0	0	contextual	medium	dual_localization			sonnet_only
ANK2	HGNC:493	Q01484	ENSG00000145362	287	3	1	1	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
ANK3	HGNC:494	Q12955	ENSG00000151150	288	2	0	1	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
ANKEF1	HGNC:15803	Q9NU02	ENSG00000132623	63926	1	0	0	0	0	1	0	0	no	medium	cytoplasmic			m1_only
ANKFN1	HGNC:26766	Q8N957	ENSG00000153930	162282	1	0	0	0	0	1	0	0	no	medium	cytoplasmic			m1_only
ANKH	HGNC:15492	Q9HCJ1	ENSG00000154122	56172	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ANKRD13A	HGNC:21268	Q8IZ07	ENSG00000076513	88455	1	0	0	0	0	1	0	0	no	medium	inner_leaflet_anchored			m1_only
ANKRD13B	HGNC:26363	Q86YJ7	ENSG00000198720	124930	1	0	0	0	0	1	0	0	no	medium	inner_leaflet_anchored			m1_only
ANKRD20A1	HGNC:23665	Q5TYW2	ENSG00000260691	84210	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
ANKRD24	HGNC:29424	Q8TF21	ENSG00000089847	170961	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
ANKRD30BL	HGNC:35167	A7E2S9	ENSG00000163046	554226	1	0	0	0	0	1	0	0	no	medium	cytoplasmic			m1_only
ANKRD35	HGNC:26323	Q8N283	ENSG00000198483	148741	1	0	0	0	0	1	0	0	no	medium	cytoplasmic			m1_only
ANO1	HGNC:21625	Q5XXA6	ENSG00000131620	55107	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ANO10	HGNC:25519	Q9NW15	ENSG00000160746	55129	2	1	0	0	0	1	0	0	no	medium	endomembrane_resident			m1_only
ANO2	HGNC:1183	Q9NQ90	ENSG00000047617	57101	3	1	0	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ANO3	HGNC:14004	Q9BYT9	ENSG00000134343	63982	2	1	0	1	0	0	1	0	no	medium	endomembrane_resident			m1_only
ANO4	HGNC:23837	Q32M45	ENSG00000151572	121601	1	1	0	0	0	0	0	0	yes	medium	multipass_with_exposed_loops			m1_and_sonnet
ANO5	HGNC:27337	Q75V66	ENSG00000171714	203859	3	1	0	1	1	0	1	0	no	medium	endomembrane_resident			m1_only
ANO6	HGNC:25240	Q4KMQ2	ENSG00000177119	196527	5	1	1	1	1	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ANO7	HGNC:31677	Q6IWH7	ENSG00000146205	50636	2	1	0	1	0	0	1	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
ANO8	HGNC:29329	Q9HCE9	ENSG00000074855	57719	1	1	0	0	0	0	0	0	yes	medium	multipass_with_exposed_loops			m1_and_sonnet
ANO9	HGNC:20679	A1A5B4	ENSG00000185101	338440	3	1	0	1	1	0	1	0	yes	medium	multipass_with_exposed_loops			m1_and_sonnet
ANOS1	HGNC:6211	P23352	ENSG00000011201	3730	1	0	1	0	0	0	0	0	yes	medium	other			m1_and_sonnet
ANPEP	HGNC:500	P15144	ENSG00000166825	290	4	1	0	1	1	1	1	1	yes	high	classical_surface_receptor			m1_and_sonnet
ANTXR1	HGNC:21014	Q9H6X2	ENSG00000169604	84168	4	1	1	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
ANTXR2	HGNC:21732	P58335	ENSG00000163297	118429	3	1	1	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
ANTXRL	HGNC:27277	A6NF34	ENSG00000274209	195977	3	1	1	1	0	0	1	0	yes	medium	classical_surface_receptor			m1_and_sonnet
ANXA1	HGNC:533	P04083	ENSG00000135046	301	3	1	1	0	0	1	0	0	contextual	medium	dual_localization			m1_and_sonnet
ANXA13	HGNC:536	P27216	ENSG00000104537	312	3	1	1	0	0	1	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
ANXA2	HGNC:537	P07355	ENSG00000182718	302	2	0	1	0	0	1	0	0	contextual	medium	dual_localization			m1_and_sonnet
ANXA2R	HGNC:33463	Q3ZCQ2	ENSG00000177721	389289	0	0	0	0	0	0	0	0	yes	medium	classical_surface_receptor			sonnet_only
ANXA3	HGNC:541	P12429	ENSG00000138772	306	1	0	0	0	0	1	0	0	contextual	medium	cell_state_induced			m1_and_sonnet
ANXA5	HGNC:543	P08758	ENSG00000164111	308	1	0	1	0	0	0	0	1	contextual	high	cell_state_induced			m1_and_sonnet
ANXA6	HGNC:544	P08133	ENSG00000197043	309	0	0	0	0	0	0	0	0	contextual	medium	cell_state_induced			sonnet_only
ANXA7	HGNC:545	P20073	ENSG00000138279	310	0	0	0	0	0	0	0	0	no	high	inner_leaflet_anchored	contextual	medium	sonnet_only
ANXA8	HGNC:546	P13928	ENSG00000265190	653145	1	0	1	0	0	0	0	0	contextual	medium	cell_state_induced			m1_and_sonnet
ANXA8L1	HGNC:23334	Q5VT79	ENSG00000264230	728113	1	0	1	0	0	0	0	0	contextual	low	cell_state_induced			m1_and_sonnet
ANXA9	HGNC:547	O76027	ENSG00000143412	8416	1	0	1	0	0	0	0	0	no	medium	cytoplasmic			m1_only
AOC1	HGNC:80	P19801	ENSG00000002726	26	0	0	0	0	0	0	0	0	contextual	medium	dual_localization			sonnet_only
AOC2	HGNC:549	O75106	ENSG00000131480	314	1	1	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
AOC3	HGNC:550	Q16853	ENSG00000131471	8639	3	1	1	1	0	0	1	1	yes	high	classical_surface_receptor			m1_and_sonnet
AOPEP	HGNC:1361	Q8N6M6	ENSG00000148120	84909	1	0	0	0	0	1	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
AP2M1	HGNC:564	Q96CW1	ENSG00000161203	1173	2	0	1	0	0	1	0	0	no	high	cytoplasmic			m1_only
APC	HGNC:583	P25054	ENSG00000134982	324	2	0	1	0	0	1	0	0	no	high	cytoplasmic			m1_only
APCDD1	HGNC:15718	Q8J025	ENSG00000154856	147495	3	1	0	1	1	0	0	0	yes	high	classical_surface_receptor			m1_and_sonnet
APCDD1L	HGNC:26892	Q8NCL9	ENSG00000198768	164284	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
APCS	HGNC:584	P02743	ENSG00000132703	325	0	0	0	0	0	0	0	0	contextual	medium	stable_surface_attachment			sonnet_only
APH1A	HGNC:29509	Q96BI3	ENSG00000117362	51107	1	0	1	0	0	0	0	0	no	medium	endomembrane_resident			m1_only
APLNR	HGNC:339	P35414	ENSG00000134817	187	3	1	0	1	1	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
APLP1	HGNC:597	P51693	ENSG00000105290	333	4	1	0	1	1	1	1	0	contextual	medium	dual_localization			m1_and_sonnet
APLP2	HGNC:598	Q06481	ENSG00000084234	334	3	1	0	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
APMAP	HGNC:13238	Q9HDC9	ENSG00000101474	57136	4	1	1	0	1	1	0	0	yes	high	classical_surface_receptor			m1_and_sonnet
APOBR	HGNC:24087	Q0VD83	ENSG00000184730	55911	1	0	0	0	0	1	0	0	yes	medium	classical_surface_receptor			m1_and_sonnet
APOD	HGNC:612	P05090	ENSG00000189058	347	2	0	0	0	1	1	0	0	no	high	secreted_only			m1_only
APOE	HGNC:613	P02649	ENSG00000130203	348	0	0	0	0	0	0	0	0	contextual	medium	dual_localization			sonnet_only
APOH	HGNC:616	P02749	ENSG00000091583	350	2	0	1	0	1	0	0	0	contextual	medium	stable_surface_attachment			m1_and_sonnet
APOL1	HGNC:618	O14791	ENSG00000100342	8542	0	0	0	0	0	0	0	0	contextual	medium	dual_localization			sonnet_only
APOLD1	HGNC:25268	Q96LR9	ENSG00000178878	81575	1	0	0	0	0	1	0	0	contextual	low	cell_state_induced			m1_and_sonnet
APOM	HGNC:13916	O95445	ENSG00000204444	55937	0	0	0	0	0	0	0	0	yes	medium	classical_surface_receptor			sonnet_only
APP	HGNC:620	P05067	ENSG00000142192	351	3	1	1	1	0	0	1	0	contextual	high	dual_localization			m1_and_sonnet
AQP1	HGNC:633	P29972	ENSG00000240583	358	5	1	1	1	1	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
AQP10	HGNC:16029	Q96PS8	ENSG00000143595	89872	4	1	1	1	0	1	1	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
AQP11	HGNC:19940	Q8NBQ7	ENSG00000178301	282679	2	0	1	0	0	1	0	0	contextual	medium	dual_localization			m1_and_sonnet
AQP12A	HGNC:19941	Q8IXF9	ENSG00000184945	375318	1	1	0	0	0	0	0	0	no	medium	endomembrane_resident			m1_only
AQP12B	HGNC:6096	A6NM10	ENSG00000185176	653437	1	1	0	0	0	0	0	0	contextual	medium	dual_localization			m1_and_sonnet
AQP2	HGNC:634	P41181	ENSG00000167580	359	3	1	1	1	0	0	1	0	contextual	high	dual_localization			m1_and_sonnet
AQP3	HGNC:636	Q92482	ENSG00000165272	360	3	1	1	0	0	1	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
AQP4	HGNC:637	P55087	ENSG00000171885	361	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
AQP5	HGNC:638	P55064	ENSG00000161798	362	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
AQP6	HGNC:639	Q13520	ENSG00000086159	363	1	1	0	0	0	0	0	0	no	medium	endomembrane_resident			m1_only
AQP7	HGNC:640	O14520	ENSG00000165269	364	2	1	1	0	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
AQP7B	HGNC:53895	A0A075B734	ENSG00000259916	100509620	2	1	1	0	0	0	0	0	yes	medium	multipass_with_exposed_loops			m1_and_sonnet
AQP8	HGNC:642	O94778	ENSG00000103375	343	3	1	1	1	0	0	1	0	contextual	medium	dual_localization			m1_and_sonnet
AQP9	HGNC:643	O43315	ENSG00000103569	366	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ARAP1	HGNC:16925	Q96P48	ENSG00000186635	116985	2	0	1	0	0	1	0	0	no	high	cytoplasmic			m1_only
AREG	HGNC:651	P15514	ENSG00000109321	374	3	0	1	1	1	0	1	0	contextual	high	dual_localization			m1_and_sonnet
ARF5	HGNC:658	P84085	ENSG00000004059	381	0	0	0	0	0	0	0	0	no	high	inner_leaflet_anchored	contextual	medium	sonnet_only
ARHGAP18	HGNC:21035	Q8N392	ENSG00000146376	93663	0	0	0	0	0	0	0	0	no	medium	inner_leaflet_anchored	contextual	medium	sonnet_only
ARHGAP45	HGNC:17102	Q92619	ENSG00000180448	23526	1	0	0	0	0	1	0	0	no	medium	inner_leaflet_anchored			m1_only
ARHGEF18	HGNC:17090	Q6ZSZ5	ENSG00000104880	23370	2	1	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
ARK2C	HGNC:31696	Q6ZSG1	ENSG00000141622	494470	1	0	0	0	0	1	0	0	no	medium	nuclear			m1_only
ARL13A	HGNC:31709	Q5H913	ENSG00000174225	392509	2	0	1	0	0	1	0	0	no	medium	inner_leaflet_anchored			m1_only
ARL15	HGNC:25945	Q9NXU5	ENSG00000185305	54622	0	0	0	0	0	0	0	0	no	medium	inner_leaflet_anchored	contextual	medium	sonnet_only
ARMCX5	HGNC:25772	Q6P1M9	ENSG00000125962	64860	1	0	0	0	0	1	0	0	no	medium	cytoplasmic			m1_only
ARMH1	HGNC:34345	Q6PIY5	ENSG00000198520	339541	1	0	0	0	0	1	0	0	contextual	low	dual_localization			m1_and_sonnet
ARMH2	HGNC:49394	H3BNL8	ENSG00000260286	101928603	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
ARMH4	HGNC:19846	Q86TY3	ENSG00000139971	145407	3	1	0	1	0	1	1	0	no	low	endomembrane_resident			m1_only
ARRDC1	HGNC:28633	Q8N5I2	ENSG00000197070	92714	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
ARRDC4	HGNC:28087	Q8NCT1	ENSG00000140450	91947	1	0	0	0	0	1	0	0	contextual	low	dual_localization			m1_and_sonnet
ARRDC5	HGNC:31407	A6NEK1	ENSG00000205784	645432	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
ARSA	HGNC:713	P15289	ENSG00000100299	410	0	0	0	0	0	0	0	0	no	high	secreted_only	contextual	medium	sonnet_only
ARSB	HGNC:714	P15848	ENSG00000113273	411	2	1	1	0	0	0	0	0	no	high	endomembrane_resident			m1_only
ARSD	HGNC:717	P51689	ENSG00000006756	414	0	0	0	0	0	0	0	0	contextual	low	lysosomal_exocytosis			sonnet_only
ARSF	HGNC:721	P54793	ENSG00000062096	416	1	0	0	0	1	0	0	0	contextual	low	lysosomal_exocytosis			m1_and_sonnet
ARSH	HGNC:32488	Q5FYA8	ENSG00000205667	347527	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
ARSJ	HGNC:26286	Q5FYB0	ENSG00000180801	79642	0	0	0	0	0	0	0	0	contextual	low	lysosomal_exocytosis			sonnet_only
ART1	HGNC:723	P52961	ENSG00000129744	417	1	0	0	1	0	0	0	0	yes	high	gpi_anchored			m1_and_sonnet
ART3	HGNC:725	Q13508	ENSG00000156219	419	1	0	0	1	0	0	0	0	yes	high	gpi_anchored			m1_and_sonnet
ART4	HGNC:726	Q93070	ENSG00000111339	420	1	0	0	1	0	0	0	0	yes	high	gpi_anchored			m1_and_sonnet
ART5	HGNC:24049	Q96L15	ENSG00000167311	116969	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
ASAH2	HGNC:18860	Q9NR71	ENSG00000188611	56624	1	0	1	0	0	0	0	0	yes	high	classical_surface_receptor			m1_and_sonnet
ASAH2B	HGNC:23456	P0C7U1	ENSG00000204147	653308	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
ASGR1	HGNC:742	P07306	ENSG00000141505	432	4	1	1	1	0	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
ASGR2	HGNC:743	P07307	ENSG00000161944	433	4	1	1	1	0	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
ASIC1	HGNC:100	P78348	ENSG00000110881	41	5	1	1	1	1	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ASIC2	HGNC:99	Q16515	ENSG00000108684	40	1	1	0	0	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ASIC3	HGNC:101	Q9UHC3	ENSG00000213199	9311	1	1	0	0	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ASIC4	HGNC:21263	Q96FT7	ENSG00000072182	55515	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ASIC5	HGNC:17537	Q9NY37	ENSG00000256394	51802	3	1	1	1	0	0	0	0	yes	medium	multipass_with_exposed_loops			m1_and_sonnet
ASIP	HGNC:745	P42127	ENSG00000101440	434	0	0	0	0	0	0	0	0	contextual	medium	stable_surface_attachment			sonnet_only
ASPH	HGNC:757	Q12797	ENSG00000198363	444	1	0	0	0	1	0	0	0	contextual	medium	cell_state_induced			m1_and_sonnet
ASPHD1	HGNC:27380	Q5U4P2	ENSG00000174939	253982	0	0	0	0	0	0	0	0	no	low	endomembrane_resident	contextual	low	sonnet_only
ASPHD2	HGNC:30437	Q6ICH7	ENSG00000128203	57168	0	0	0	0	0	0	0	0	no	low	endomembrane_resident	contextual	low	sonnet_only
ASTL	HGNC:31704	Q6HA08	ENSG00000188886	431705	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
ASTN1	HGNC:773	O14525	ENSG00000152092	460	2	1	0	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
ASTN2	HGNC:17021	O75129	ENSG00000148219	23245	1	0	0	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
ATG9A	HGNC:22408	Q7Z3C6	ENSG00000198925	79065	2	0	0	1	1	0	1	0	no	high	endomembrane_resident			m1_only
ATP10D	HGNC:13549	Q9P241	ENSG00000145246	57205	1	0	0	0	0	1	0	0	contextual	medium	dual_localization			m1_and_sonnet
ATP11A	HGNC:13552	P98196	ENSG00000068650	23250	1	1	0	0	0	0	0	0	no	medium	inner_leaflet_anchored			m1_only
ATP11B	HGNC:13553	Q9Y2G3	ENSG00000058063	23200	1	1	0	0	0	0	0	0	no	medium	endomembrane_resident			m1_only
ATP11C	HGNC:13554	Q8NB49	ENSG00000101974	286410	1	1	0	0	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ATP12A	HGNC:13816	P54707	ENSG00000075673	479	3	1	1	0	0	1	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ATP13A1	HGNC:24215	Q9HD20	ENSG00000105726	57130	2	1	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
ATP13A3	HGNC:24113	Q9H7F0	ENSG00000133657	79572	2	0	0	1	0	1	1	0	no	medium	endomembrane_resident			m1_only
ATP13A5	HGNC:31789	Q4VNC0	ENSG00000187527	344905	2	0	0	1	0	1	1	0	no	medium	endomembrane_resident			m1_only
ATP1A1	HGNC:799	P05023	ENSG00000163399	476	5	1	1	1	1	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ATP1A2	HGNC:800	P50993	ENSG00000018625	477	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ATP1A3	HGNC:801	P13637	ENSG00000105409	478	4	1	1	1	1	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ATP1A4	HGNC:14073	Q13733	ENSG00000132681	480	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ATP1B1	HGNC:804	P05026	ENSG00000143153	481	4	1	1	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
ATP1B2	HGNC:805	P14415	ENSG00000129244	482	4	1	1	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
ATP1B3	HGNC:806	P54709	ENSG00000069849	483	5	1	1	1	1	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
ATP1B4	HGNC:808	Q9UN42	ENSG00000101892	23439	1	0	0	1	0	0	1	0	no	medium	nuclear			m1_only
ATP2B1	HGNC:814	P20020	ENSG00000070961	490	3	1	1	0	0	1	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ATP2B2	HGNC:815	Q01814	ENSG00000157087	491	3	1	1	1	0	0	1	0	no	medium	other			m1_only
ATP2B3	HGNC:816	Q16720	ENSG00000067842	492	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ATP2B4	HGNC:817	P23634	ENSG00000058668	493	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ATP2C2	HGNC:29103	O75185	ENSG00000064270	9914	2	1	0	0	0	1	0	0	contextual	medium	dual_localization			m1_and_sonnet
ATP4A	HGNC:819	P20648	ENSG00000105675	495	1	1	0	0	0	0	0	0	contextual	high	cell_state_induced			m1_and_sonnet
ATP4B	HGNC:820	P51164	ENSG00000186009	496	4	1	1	1	0	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
ATP5F1B	HGNC:830	P06576	ENSG00000110955	506	1	0	1	0	0	0	0	0	contextual	medium	cell_state_induced			m1_and_sonnet
ATP5IF1	HGNC:871	Q9UII2	ENSG00000130770	93974	1	0	1	0	0	0	0	0	contextual	medium	dual_localization			m1_and_sonnet
ATP5PF	HGNC:847	P18859	ENSG00000154723	522	0	0	0	0	0	0	0	0	contextual	medium	dual_localization			sonnet_only
ATP6AP1	HGNC:868	Q15904	ENSG00000071553	537	1	0	0	0	1	0	1	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
ATP6AP2	HGNC:18305	O75787	ENSG00000182220	10159	2	1	1	0	0	0	0	0	contextual	medium	dual_localization			m1_and_sonnet
ATP6V0A2	HGNC:18481	Q9Y487	ENSG00000185344	23545	3	0	0	1	1	1	1	0	contextual	medium	dual_localization			m1_and_sonnet
ATP6V0A4	HGNC:866	Q9HBG4	ENSG00000105929	50617	2	1	1	0	0	0	0	0	no	medium	endomembrane_resident			m1_only
ATP6V0D2	HGNC:18266	Q8N8Y2	ENSG00000147614	245972	1	0	1	0	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
ATP6V0E2	HGNC:21723	Q8NHE4	ENSG00000171130	155066	0	0	0	0	0	0	0	0	no	medium	endomembrane_resident	contextual	medium	sonnet_only
ATP6V1B1	HGNC:853	P15313	ENSG00000116039	525	2	1	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
ATP6V1B2	HGNC:854	P21281	ENSG00000147416	526	2	1	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
ATP6V1E1	HGNC:857	P36543	ENSG00000131100	529	2	1	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
ATP7A	HGNC:869	Q04656	ENSG00000165240	538	2	1	1	0	0	0	0	0	contextual	high	dual_localization			m1_and_sonnet
ATP7B	HGNC:870	P35670	ENSG00000123191	540	2	1	1	0	0	0	0	0	no	high	endomembrane_resident			m1_only
ATP8A2	HGNC:13533	Q9NTI2	ENSG00000132932	51761	2	1	0	0	0	1	0	0	no	medium	inner_leaflet_anchored			m1_only
ATP8B1	HGNC:3706	O43520	ENSG00000081923	5205	3	1	1	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
ATP8B4	HGNC:13536	Q8TF62	ENSG00000104043	79895	0	0	0	0	0	0	0	0	no	medium	endomembrane_resident	yes	high	sonnet_only
ATRAID	HGNC:24090	Q6UW56	ENSG00000138085	51374	3	1	0	1	1	0	1	0	contextual	medium	cell_state_induced			m1_and_sonnet
ATRN	HGNC:885	O75882	ENSG00000088812	8455	3	1	0	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
ATRNL1	HGNC:29063	Q5VV63	ENSG00000107518	26033	2	1	0	1	0	0	1	0	yes	medium	classical_surface_receptor			m1_and_sonnet
AURKA	HGNC:11393	O14965	ENSG00000087586	6790	2	1	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
AVEN	HGNC:13509	Q9NQS1	ENSG00000169857	57099	1	0	0	0	0	1	0	0	no	medium	cytoplasmic			m1_only
AVPI1	HGNC:30898	Q5T686	ENSG00000119986	60370	1	0	0	0	0	1	0	0	no	medium	cytoplasmic			m1_only
AVPR1A	HGNC:895	P37288	ENSG00000166148	552	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
AVPR1B	HGNC:896	P47901	ENSG00000198049	553	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
AVPR2	HGNC:897	P30518	ENSG00000126895	554	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
AXL	HGNC:905	P30530	ENSG00000167601	558	5	1	1	1	1	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
AZGP1	HGNC:910	P25311	ENSG00000160862	563	1	0	1	0	0	0	0	0	contextual	low	dual_localization			m1_and_sonnet
AZU1	HGNC:913	P20160	ENSG00000172232	566	0	0	0	0	0	0	0	0	contextual	medium	lysosomal_exocytosis			sonnet_only
B2M	HGNC:914	P61769	ENSG00000166710	567	3	1	1	0	0	1	0	1	yes	high	stable_complex_partner			m1_and_sonnet
