hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	uniprot_surface_flag	go_surface_flag	hpa_surface_flag	surfy_surface_flag	cspa_surface_flag	n_sources_surface	sonnet_verdict	sonnet_reason	universe_version	verdict_source
HGNC:17152	ACOT9	Q9Y305	ENSG00000123130	23597	0	0	1	0	0	1	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:119	ACOX1	Q15067	ENSG00000161533	51	0	0	0	0	0	0	no	other	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:120	ACOX2	Q99424	ENSG00000168306	8309	0	0	0	0	0	0	no	other	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:121	ACOX3	O15254	ENSG00000087008	8310	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25621	ACOXL	Q9NUZ1	ENSG00000153093	55289	0	0	0	0	0	0	no	other	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:122	ACP1	P24666	ENSG00000143727	52	0	1	0	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:123	ACP2	P11117	ENSG00000134575	53	0	0	0	1	1	2	contextual	lysosomal_exocytosis	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:125	ACP3	P15309	ENSG00000014257	55	0	0	0	0	0	0	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:14376	ACP4	Q9BZG2	ENSG00000142513	93650	1	0	1	1	0	3	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:124	ACP5	P13686	ENSG00000102575	54	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29609	ACP6	Q9NPH0	ENSG00000162836	51205	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:33781	ACP7	Q6ZNF0	ENSG00000183760	390928	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:126	ACR	P10323	ENSG00000100312	49	0	0	0	0	0	0	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17195	ACRBP	Q8NEB7	ENSG00000111644	84519	0	0	0	0	0	0	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:127	ACRV1	P26436	ENSG00000134940	56	0	0	0	0	0	0	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29567	ACSBG1	Q96GR2	ENSG00000103740	23205	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24174	ACSBG2	Q5FVE4	ENSG00000130377	81616	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26101	ACSF2	Q96CM8	ENSG00000167107	80221	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:27288	ACSF3	Q4G176	ENSG00000176715	197322	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:3569	ACSL1	P33121	ENSG00000151726	2180	0	0	0	0	0	0	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:3570	ACSL3	O95573	ENSG00000123983	2181	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:3571	ACSL4	O60488	ENSG00000068366	2182	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:16526	ACSL5	Q9ULC5	ENSG00000197142	51703	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:16496	ACSL6	Q9UKU0	ENSG00000164398	23305	0	0	0	0	0	0	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:18049	ACSM1	Q08AH1	ENSG00000166743	116285	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:32017	ACSM2A	Q08AH3	ENSG00000183747	123876	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30931	ACSM2B	Q68CK6	ENSG00000066813	348158	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:10522	ACSM3	Q53FZ2	ENSG00000005187	6296	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:32016	ACSM4	P0C7M7	ENSG00000215009	341392	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26060	ACSM5	Q6NUN0	ENSG00000183549	54988	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:31665	ACSM6	Q6P461	ENSG00000173124	142827	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:16091	ACSS1	Q9NUB1	ENSG00000154930	84532	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:15814	ACSS2	Q9NR19	ENSG00000131069	55902	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24723	ACSS3	Q9H6R3	ENSG00000111058	79611	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:129	ACTA1	P68133	ENSG00000143632	58	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:130	ACTA2	P62736	ENSG00000107796	59	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:132	ACTB	P60709	ENSG00000075624	60	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17780	ACTBL2	Q562R1	ENSG00000169067	345651	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:143	ACTC1	P68032	ENSG00000159251	70	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:144	ACTG1	P63261	ENSG00000184009	71	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:145	ACTG2	P63267	ENSG00000163017	72	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:16127	ACTL10	Q5JWF8	ENSG00000288649	170487	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24124	ACTL6A	O96019	ENSG00000136518	86	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:160	ACTL6B	O94805	ENSG00000077080	51412	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:161	ACTL7A	Q9Y615	ENSG00000187003	10881	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:162	ACTL7B	Q9Y614	ENSG00000148156	10880	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24018	ACTL8	Q9H568	ENSG00000117148	81569	0	0	0	0	0	0	no	pmhc_only_intracellular	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28494	ACTL9	Q8TC94	ENSG00000181786	284382	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24758	ACTMAP	Q5BKX5	ENSG00000188493	284325	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:163	ACTN1	P12814	ENSG00000072110	87	0	0	1	0	1	2	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:164	ACTN2	P35609	ENSG00000077522	88	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:165	ACTN3	Q08043	ENSG00000248746	89	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:166	ACTN4	O43707	ENSG00000130402	81	0	0	0	0	0	0	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17372	ACTR10	Q9NZ32	ENSG00000131966	55860	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:167	ACTR1A	P61163	ENSG00000138107	10121	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:168	ACTR1B	P42025	ENSG00000115073	10120	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:169	ACTR2	P61160	ENSG00000138071	10097	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:170	ACTR3	P61158	ENSG00000115091	10096	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17256	ACTR3B	Q9P1U1	ENSG00000133627	57180	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:37282	ACTR3C	Q9C0K3	ENSG00000106526	653857	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:14671	ACTR5	Q9H9F9	ENSG00000101442	79913	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24025	ACTR6	Q9GZN1	ENSG00000075089	64431	0	0	1	0	0	1	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:14672	ACTR8	Q9H981	ENSG00000113812	93973	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24027	ACTRT1	Q8TDG2	ENSG00000123165	139741	0	0	0	0	0	0	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24026	ACTRT2	Q8TDY3	ENSG00000169717	140625	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24022	ACTRT3	Q9BYD9	ENSG00000184378	84517	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:171	ACVR1	Q04771	ENSG00000115170	90	1	1	0	1	1	4	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:172	ACVR1B	P36896	ENSG00000135503	91	1	1	0	1	0	3	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:18123	ACVR1C	Q8NER5	ENSG00000123612	130399	1	1	0	1	0	3	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:173	ACVR2A	P27037	ENSG00000121989	92	1	1	0	1	1	4	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:174	ACVR2B	Q13705	ENSG00000114739	93	1	1	0	1	1	4	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:175	ACVRL1	P37023	ENSG00000139567	94	1	1	0	1	0	3	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:177	ACY1	Q03154	ENSG00000243989	95	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24104	ACY3	Q96HD9	ENSG00000132744	91703	1	0	0	0	0	1	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:179	ACYP1	P07311	ENSG00000119640	97	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:180	ACYP2	P14621	ENSG00000170634	98	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:186	ADA	P00813	ENSG00000196839	100	0	1	1	0	0	2	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:1839	ADA2	Q9NZK5	ENSG00000093072	51816	0	0	0	0	0	0	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30713	ADAD1	Q96M93	ENSG00000164113	132612	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30714	ADAD2	Q8NCV1	ENSG00000140955	161931	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:188	ADAM10	O14672	ENSG00000137845	102	1	1	1	1	1	5	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:189	ADAM11	O75078	ENSG00000073670	4185	1	0	0	1	0	2	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:190	ADAM12	O43184	ENSG00000148848	8038	1	0	1	1	1	4	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:193	ADAM15	Q13444	ENSG00000143537	8751	1	1	0	1	1	4	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:195	ADAM17	P78536	ENSG00000151694	6868	1	1	0	1	1	4	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:196	ADAM18	Q9Y3Q7	ENSG00000168619	8749	1	0	0	1	0	2	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:197	ADAM19	Q9H013	ENSG00000135074	8728	1	0	0	1	1	3	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:198	ADAM2	Q99965	ENSG00000104755	2515	1	0	0	1	0	2	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:199	ADAM20	O43506	ENSG00000134007	8748	1	1	0	1	0	3	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:200	ADAM21	Q9UKJ8	ENSG00000139985	8747	1	1	0	1	0	3	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:201	ADAM22	Q9P0K1	ENSG00000008277	53616	1	1	1	1	1	5	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:202	ADAM23	O75077	ENSG00000114948	8745	1	1	1	1	0	4	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:206	ADAM28	Q9UKQ2	ENSG00000042980	10863	1	0	1	1	0	3	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:207	ADAM29	Q9UKF5	ENSG00000168594	11086	1	1	0	1	0	3	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:208	ADAM30	Q9UKF2	ENSG00000134249	11085	1	1	0	1	0	3	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:15479	ADAM32	Q8TC27	ENSG00000197140	203102	1	0	0	1	0	2	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:15478	ADAM33	Q9BZ11	ENSG00000149451	80332	1	0	1	1	0	3	contextual	dual_localization	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:214	ADAM7	Q9H2U9	ENSG00000069206	8756	1	0	0	1	0	2	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:215	ADAM8	P78325	ENSG00000151651	101	1	1	0	1	1	4	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:216	ADAM9	Q13443	ENSG00000168615	8754	1	1	0	1	1	4	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:16299	ADAMDEC1	O15204	ENSG00000134028	27299	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:217	ADAMTS1	Q9UHI8	ENSG00000154734	9510	0	0	0	0	0	0	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:13201	ADAMTS10	Q9H324	ENSG00000142303	81794	0	0	0	0	0	0	contextual	dual_localization	cu_2026_05_12_post_silentdrop_fix	pubmed_rescue
HGNC:14605	ADAMTS12	P58397	ENSG00000151388	81792	0	0	0	0	0	0	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:1366	ADAMTS13	Q76LX8	ENSG00000160323	11093	0	1	0	0	0	1	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:14899	ADAMTS14	Q8WXS8	ENSG00000138316	140766	0	0	0	0	0	0	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:16305	ADAMTS15	Q8TE58	ENSG00000166106	170689	1	0	0	0	1	2	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17108	ADAMTS16	Q8TE57	ENSG00000145536	170690	0	0	0	0	0	0	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17109	ADAMTS17	Q8TE56	ENSG00000140470	170691	0	0	0	0	0	0	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17110	ADAMTS18	Q8TE60	ENSG00000140873	170692	0	0	0	0	0	0	yes	other	cu_2026_05_12_post_silentdrop_fix	pubmed_rescue
HGNC:17111	ADAMTS19	Q8TE59	ENSG00000145808	171019	0	0	0	0	0	0	contextual	dual_localization	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:218	ADAMTS2	O95450	ENSG00000087116	9509	0	0	1	0	0	1	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17178	ADAMTS20	P59510	ENSG00000173157	80070	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:219	ADAMTS3	O15072	ENSG00000156140	9508	0	0	0	0	0	0	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:220	ADAMTS4	O75173	ENSG00000158859	9507	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:221	ADAMTS5	Q9UNA0	ENSG00000154736	11096	0	0	0	0	0	0	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:222	ADAMTS6	Q9UKP5	ENSG00000049192	11174	0	0	0	0	0	0	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:223	ADAMTS7	Q9UKP4	ENSG00000136378	11173	0	0	0	0	0	0	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:224	ADAMTS8	Q9UP79	ENSG00000134917	11095	0	0	0	0	0	0	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:13202	ADAMTS9	Q9P2N4	ENSG00000163638	56999	0	0	0	0	0	0	contextual	dual_localization	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:14632	ADAMTSL1	Q8N6G6	ENSG00000178031	92949	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:14631	ADAMTSL2	Q86TH1	ENSG00000197859	9719	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:14633	ADAMTSL3	P82987	ENSG00000156218	57188	0	0	0	0	0	0	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	pubmed_rescue
HGNC:19706	ADAMTSL4	Q6UY14	ENSG00000143382	54507	0	0	1	0	1	2	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:27912	ADAMTSL5	Q6ZMM2	ENSG00000185761	339366	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:16486	ADAP1	O75689	ENSG00000105963	11033	0	0	1	0	0	1	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:16487	ADAP2	Q9NPF8	ENSG00000184060	55803	0	0	0	0	0	0	contextual	dual_localization	cu_2026_05_12_post_silentdrop_fix	pubmed_rescue
HGNC:225	ADAR	P55265	ENSG00000160710	103	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:226	ADARB1	P78563	ENSG00000197381	104	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:227	ADARB2	Q9NS39	ENSG00000185736	105	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:228	ADAT1	Q9BUB4	ENSG00000065457	23536	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:21172	ADAT2	Q7Z6V5	ENSG00000189007	134637	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25151	ADAT3	Q96EY9	ENSG00000213638	113179	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19038	ADCK1	Q86TW2	ENSG00000063761	57143	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19039	ADCK2	Q7Z695	ENSG00000133597	90956	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:21738	ADCK5	Q3MIX3	ENSG00000173137	203054	0	0	1	0	0	1	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:232	ADCY1	Q08828	ENSG00000164742	107	0	0	0	0	0	0	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:21285	ADCY10	Q96PN6	ENSG00000143199	55811	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:233	ADCY2	Q08462	ENSG00000078295	108	0	0	0	1	0	1	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:234	ADCY3	O60266	ENSG00000138031	109	0	1	1	1	1	4	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:235	ADCY4	Q8NFM4	ENSG00000129467	196883	1	0	1	0	0	2	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:236	ADCY5	O95622	ENSG00000173175	111	1	0	1	1	0	3	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:237	ADCY6	O43306	ENSG00000174233	112	1	0	0	1	1	3	no	other	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:238	ADCY7	P51828	ENSG00000121281	113	0	0	1	1	1	3	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:239	ADCY8	P40145	ENSG00000155897	114	1	1	1	0	0	3	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:240	ADCY9	O60503	ENSG00000162104	115	1	0	1	1	1	4	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:241	ADCYAP1	P18509	ENSG00000141433	116	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:242	ADCYAP1R1	P41586	ENSG00000078549	117	1	0	0	1	0	2	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:243	ADD1	P35611	ENSG00000087274	118	0	0	1	0	0	1	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:244	ADD2	P35612	ENSG00000075340	119	0	1	1	0	0	2	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:245	ADD3	Q9UEY8	ENSG00000148700	120	0	0	1	0	0	1	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:21212	ADGB	Q8N7X0	ENSG00000118492	79747	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:13838	ADGRA1	Q86SQ6	ENSG00000197177	84435	1	0	0	1	0	2	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17849	ADGRA2	Q96PE1	ENSG00000020181	25960	1	0	1	1	1	4	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:13839	ADGRA3	Q8IWK6	ENSG00000152990	166647	1	1	0	1	1	4	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:943	ADGRB1	O14514	ENSG00000181790	575	1	1	0	1	0	3	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:944	ADGRB2	O60241	ENSG00000121753	576	1	0	1	1	0	3	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:945	ADGRB3	O60242	ENSG00000135298	577	1	0	0	1	0	2	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19893	ADGRD1	Q6QNK2	ENSG00000111452	283383	1	0	1	1	0	3	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:18651	ADGRD2	Q7Z7M1	ENSG00000180264	347088	1	0	0	1	0	2	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:3336	ADGRE1	Q14246	ENSG00000174837	2015	1	0	0	1	0	2	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:3337	ADGRE2	Q9UHX3	ENSG00000127507	30817	1	1	0	1	1	4	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:23647	ADGRE3	Q9BY15	ENSG00000131355	84658	1	0	0	1	1	3	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:1711	ADGRE5	P48960	ENSG00000123146	976	1	0	1	1	1	4	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:18990	ADGRF1	Q5T601	ENSG00000153292	266977	1	0	0	1	1	3	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:18989	ADGRF3	Q8IZF5	ENSG00000173567	165082	1	0	0	1	0	2	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19011	ADGRF4	Q8IZF3	ENSG00000153294	221393	1	0	0	1	0	2	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19030	ADGRF5	Q8IZF2	ENSG00000069122	221395	1	1	0	1	1	4	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:4512	ADGRG1	Q9Y653	ENSG00000205336	9289	1	0	0	1	1	3	yes	multipass_with_exposed_loops	cu_2026_05_12_post_silentdrop_fix	ncbi
